title,id,details,pages,text_file
Trial Bay : Welt am Montag.,nla.obj-36727907,Collection Issue No.1 (1. October 1917),23,trial-bay-welt-am-montag-collection-issue-no-1-1-october-1917-nla.obj-36727907.txt
Trial Bay : Welt am Montag.,nla.obj-36733482,Collection Issue No.2 (15. October 1917),26,trial-bay-welt-am-montag-collection-issue-no-2-15-october-1917-nla.obj-36733482.txt
Trial Bay : Welt am Montag.,nla.obj-36815305,Collection Issue No.3 (22. October 1917),20,trial-bay-welt-am-montag-collection-issue-no-3-22-october-1917-nla.obj-36815305.txt
Trial Bay : Welt am Montag.,nla.obj-36818029,Collection Issue No.4 (29. October 1917),20,trial-bay-welt-am-montag-collection-issue-no-4-29-october-1917-nla.obj-36818029.txt
Trial Bay : Welt am Montag.,nla.obj-36859610,Collection Issue No.6 (12. November 1917),18,trial-bay-welt-am-montag-collection-issue-no-6-12-november-1917-nla.obj-36859610.txt
Trial Bay : Welt am Montag.,nla.obj-36949510,Collection Issue No.7 (19. November 1917),18,trial-bay-welt-am-montag-collection-issue-no-7-19-november-1917-nla.obj-36949510.txt
Trial Bay : Welt am Montag.,nla.obj-36965011,Collection Issue No.8 (26. November 1917),18,trial-bay-welt-am-montag-collection-issue-no-8-26-november-1917-nla.obj-36965011.txt
Trial Bay : Welt am Montag.,nla.obj-37042240,Collection Issue No.9 (3. December 1917),20,trial-bay-welt-am-montag-collection-issue-no-9-3-december-1917-nla.obj-37042240.txt
Trial Bay : Welt am Montag.,nla.obj-37064520,Collection Issue No.10 (9. December 1917),18,trial-bay-welt-am-montag-collection-issue-no-10-9-december-1917-nla.obj-37064520.txt
Trial Bay : Welt am Montag.,nla.obj-37068783,Collection Issue No.11 (16. December 1917),18,trial-bay-welt-am-montag-collection-issue-no-11-16-december-1917-nla.obj-37068783.txt
Trial Bay : Welt am Montag.,nla.obj-37093764,Collection Issue No.12 (23. December 1917),22,trial-bay-welt-am-montag-collection-issue-no-12-23-december-1917-nla.obj-37093764.txt
Trial Bay : Welt am Montag.,nla.obj-37109601,Collection Issue No.13 (30. December 1917),18,trial-bay-welt-am-montag-collection-issue-no-13-30-december-1917-nla.obj-37109601.txt
Trial Bay : Welt am Montag.,nla.obj-37143304,Collection Issue No.14 (6. January 1918),20,trial-bay-welt-am-montag-collection-issue-no-14-6-january-1918-nla.obj-37143304.txt
Trial Bay : Welt am Montag.,nla.obj-37158985,Collection Issue No.15 (13. January 1918),16,trial-bay-welt-am-montag-collection-issue-no-15-13-january-1918-nla.obj-37158985.txt
Trial Bay : Welt am Montag.,nla.obj-37203537,Collection Issue No.16 (20. January 1918),20,trial-bay-welt-am-montag-collection-issue-no-16-20-january-1918-nla.obj-37203537.txt
Trial Bay : Welt am Montag.,nla.obj-37228762,Collection Issue No.17 (27. January 1918),20,trial-bay-welt-am-montag-collection-issue-no-17-27-january-1918-nla.obj-37228762.txt
Trial Bay : Welt am Montag.,nla.obj-38027708,Collection Issue No.18 (3. February 1918),18,trial-bay-welt-am-montag-collection-issue-no-18-3-february-1918-nla.obj-38027708.txt
Trial Bay : Welt am Montag.,nla.obj-38041571,Collection Issue No.19 (10. February 1918),19,trial-bay-welt-am-montag-collection-issue-no-19-10-february-1918-nla.obj-38041571.txt
Trial Bay : Welt am Montag.,nla.obj-38185141,Collection Issue No.21 (24. February 1918),21,trial-bay-welt-am-montag-collection-issue-no-21-24-february-1918-nla.obj-38185141.txt
Trial Bay : Welt am Montag.,nla.obj-38121324,Collection Issue No.22 (3. March 1918),18,trial-bay-welt-am-montag-collection-issue-no-22-3-march-1918-nla.obj-38121324.txt
Trial Bay : Welt am Montag.,nla.obj-38221533,Collection Issue No.23 (10. March 1918),18,trial-bay-welt-am-montag-collection-issue-no-23-10-march-1918-nla.obj-38221533.txt
Trial Bay : Welt am Montag.,nla.obj-38428214,Collection Issue No.24 (17. March 1918),20,trial-bay-welt-am-montag-collection-issue-no-24-17-march-1918-nla.obj-38428214.txt
Trial Bay : Welt am Montag.,nla.obj-38702031,Collection Issue No.25 (24.March 1918),18,trial-bay-welt-am-montag-collection-issue-no-25-24-march-1918-nla.obj-38702031.txt
Trial Bay : Welt am Montag.,nla.obj-38998181,Collection Issue No.26 (31. March 1918),20,trial-bay-welt-am-montag-collection-issue-no-26-31-march-1918-nla.obj-38998181.txt
Trial Bay : Welt am Montag.,nla.obj-41152214,Collection Issue No.27 (7. April 1918),18,trial-bay-welt-am-montag-collection-issue-no-27-7-april-1918-nla.obj-41152214.txt
Trial Bay : Welt am Montag.,nla.obj-41178379,Collection Issue No.28 (14. April 1918),18,trial-bay-welt-am-montag-collection-issue-no-28-14-april-1918-nla.obj-41178379.txt
Trial Bay : Welt am Montag.,nla.obj-41284048,Collection Issue No.29 (21. April 1918),18,trial-bay-welt-am-montag-collection-issue-no-29-21-april-1918-nla.obj-41284048.txt
Trial Bay : Welt am Montag.,nla.obj-41297889,Collection Issue No.30 (28. April 1918),18,trial-bay-welt-am-montag-collection-issue-no-30-28-april-1918-nla.obj-41297889.txt
Trial Bay : Welt am Montag.,nla.obj-41370712,Collection Issue No.31 (5. May 1918),20,trial-bay-welt-am-montag-collection-issue-no-31-5-may-1918-nla.obj-41370712.txt
Trial Bay : Welt am Montag.,nla.obj-41386146,Collection Issue No.32 (12. May 1918),18,trial-bay-welt-am-montag-collection-issue-no-32-12-may-1918-nla.obj-41386146.txt
Trial Bay : Welt am Montag.,nla.obj-41461120,Collection Issue No.33 (11. August 1918),20,trial-bay-welt-am-montag-collection-issue-no-33-11-august-1918-nla.obj-41461120.txt
Trial Bay : Welt am Montag.,nla.obj-41824438,Collection Issue No.34 (25. August 1918),18,trial-bay-welt-am-montag-collection-issue-no-34-25-august-1918-nla.obj-41824438.txt
Trial Bay : Welt am Montag.,nla.obj-41865624,"Collection Issue No.35 (8 Sept., 1918)",20,trial-bay-welt-am-montag-collection-issue-no-35-8-sept-1918-nla.obj-41865624.txt
Trial Bay : Welt am Montag.,nla.obj-41940286,Collection Issue No.36 (22. September 1918),18,trial-bay-welt-am-montag-collection-issue-no-36-22-september-1918-nla.obj-41940286.txt
Trial Bay : Welt am Montag.,nla.obj-42012834,Collection Issue No.37 (6. October 1918),18,trial-bay-welt-am-montag-collection-issue-no-37-6-october-1918-nla.obj-42012834.txt
Trial Bay : Welt am Montag.,nla.obj-42098426,Collection Issue No.38 (20. October 1918),18,trial-bay-welt-am-montag-collection-issue-no-38-20-october-1918-nla.obj-42098426.txt
Trial Bay : Welt am Montag.,nla.obj-42174994,Collection Issue No.39 (3. November 1918),19,trial-bay-welt-am-montag-collection-issue-no-39-3-november-1918-nla.obj-42174994.txt
Trial Bay : Welt am Montag.,nla.obj-42654971,Collection Issue No.40 (17. November 1918),20,trial-bay-welt-am-montag-collection-issue-no-40-17-november-1918-nla.obj-42654971.txt
Trial Bay : Welt am Montag.,nla.obj-42670542,Collection Issue No.41 (1. December 1918),18,trial-bay-welt-am-montag-collection-issue-no-41-1-december-1918-nla.obj-42670542.txt
Trial Bay : Welt am Montag.,nla.obj-42801652,Collection Issue No.42 (22. December 1918),18,trial-bay-welt-am-montag-collection-issue-no-42-22-december-1918-nla.obj-42801652.txt
Trial Bay : Welt am Montag.,nla.obj-36829685,Collection Issue [No.5],20,trial-bay-welt-am-montag-collection-issue-no-5-nla.obj-36829685.txt
Trial Bay : Welt am Montag.,nla.obj-78404483,Collection Issue No.20 (17. February 1918),18,trial-bay-welt-am-montag-collection-issue-no-20-17-february-1918-nla.obj-78404483.txt
