title,id,details,pages,text_file
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2498351414,"Collection 1902/1903, PP no. 55 of 1903",34,supplementary-estimates-of-expenditure-for-the-yea-collection-1902-1903-pp-no-55-of-1903-nla.obj-2498351414.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2772430302,"Collection 1901/1902, PP no. 53 of 1903",16,supplementary-estimates-of-expenditure-for-the-yea-collection-1901-1902-pp-no-53-of-1903-nla.obj-2772430302.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2772423160,"Collection 1903/1904, PP no. 22 of 1904",54,supplementary-estimates-of-expenditure-for-the-yea-collection-1903-1904-pp-no-22-of-1904-nla.obj-2772423160.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2498351581,"Collection 1904/1905, PP no. 68 of 1905",34,supplementary-estimates-of-expenditure-for-the-yea-collection-1904-1905-pp-no-68-of-1905-nla.obj-2498351581.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2772411460,"Collection 1907/1908, PP no. 65 of 1909",26,supplementary-estimates-of-expenditure-for-the-yea-collection-1907-1908-pp-no-65-of-1909-nla.obj-2772411460.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2498354564,"Collection 1908/1909, PP no. 36 of 1910",48,supplementary-estimates-of-expenditure-for-the-yea-collection-1908-1909-pp-no-36-of-1910-nla.obj-2498354564.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2772419862,"Collection 1910/1911, PP no. 67 of 1910",4,supplementary-estimates-of-expenditure-for-the-yea-collection-1910-1911-pp-no-67-of-1910-nla.obj-2772419862.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2772399496,"Collection 1909/1910, PP no. 53 of 1911",40,supplementary-estimates-of-expenditure-for-the-yea-collection-1909-1910-pp-no-53-of-1911-nla.obj-2772399496.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-850198656,"Collection 1910/1911, PP no. 37 of 1912",54,supplementary-estimates-of-expenditure-for-the-yea-collection-1910-1911-pp-no-37-of-1912-nla.obj-850198656.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2579210415,"Collection 1911/1912, PP no. 49 of 1913",34,supplementary-estimates-of-expenditure-for-the-yea-collection-1911-1912-pp-no-49-of-1913-nla.obj-2579210415.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2579210489,"Collection 1912/1913, PP no. 68 of 1913",60,supplementary-estimates-of-expenditure-for-the-yea-collection-1912-1913-pp-no-68-of-1913-nla.obj-2579210489.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2656722691,"Collection 1913/1914, PP no. 87 of 1915",62,supplementary-estimates-of-expenditure-for-the-yea-collection-1913-1914-pp-no-87-of-1915-nla.obj-2656722691.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2656724376,"Collection 1914/1915, PP no. 359 of 1917",46,supplementary-estimates-of-expenditure-for-the-yea-collection-1914-1915-pp-no-359-of-1917-nla.obj-2656724376.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2579211151,"Collection 1915/1916, PP no. 61 of 1918",40,supplementary-estimates-of-expenditure-for-the-yea-collection-1915-1916-pp-no-61-of-1918-nla.obj-2579211151.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2579211195,"Collection 1916/1917, PP no. 63 of 1918",34,supplementary-estimates-of-expenditure-for-the-yea-collection-1916-1917-pp-no-63-of-1918-nla.obj-2579211195.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2723234757,"Collection 1917/1918, PP no. 19 of 1920",52,supplementary-estimates-of-expenditure-for-the-yea-collection-1917-1918-pp-no-19-of-1920-nla.obj-2723234757.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2723234800,"Collection 1918/1919, PP no. 21 of 1920",72,supplementary-estimates-of-expenditure-for-the-yea-collection-1918-1919-pp-no-21-of-1920-nla.obj-2723234800.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2723265731,"Collection 1919/1920, PP no. 160 of 1921",78,supplementary-estimates-of-expenditure-for-the-yea-collection-1919-1920-pp-no-160-of-1921-nla.obj-2723265731.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2723266436,"Collection 1920/1921, PP no. 162 of 1921",76,supplementary-estimates-of-expenditure-for-the-yea-collection-1920-1921-pp-no-162-of-1921-nla.obj-2723266436.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2723267246,"Collection 1921/1922, PP no. 166 of 1921",2,supplementary-estimates-of-expenditure-for-the-yea-collection-1921-1922-pp-no-166-of-1921-nla.obj-2723267246.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2723270866,"Collection 1923/1924, PP no. 121 of 1924",52,supplementary-estimates-of-expenditure-for-the-yea-collection-1923-1924-pp-no-121-of-1924-nla.obj-2723270866.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2723271437,"Collection 1922/1923, PP no. 123 of 1924",44,supplementary-estimates-of-expenditure-for-the-yea-collection-1922-1923-pp-no-123-of-1924-nla.obj-2723271437.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2723271835,"Collection 1921/1922 [2nd], PP no. 124 of 1924",50,supplementary-estimates-of-expenditure-for-the-yea-collection-1921-1922-2nd-pp-no-124-of-1924-nla.obj-2723271835.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2772464071,"Collection 1924/1925, PP no. 91 of 1927",62,supplementary-estimates-of-expenditure-for-the-yea-collection-1924-1925-pp-no-91-of-1927-nla.obj-2772464071.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2772464603,"Collection 1925/1926, PP no. 93 of 1927",40,supplementary-estimates-of-expenditure-for-the-yea-collection-1925-1926-pp-no-93-of-1927-nla.obj-2772464603.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2772464923,"Collection 1926/1927, PP no. 239 of 1928",46,supplementary-estimates-of-expenditure-for-the-yea-collection-1926-1927-pp-no-239-of-1928-nla.obj-2772464923.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2579211435,"Collection 1927/1928, 1928/1929, 1929/1930, , PP no. 276 of 1931",156,supplementary-estimates-of-expenditure-for-the-yea-collection-1927-1928-1928-1929-1929-1930-pp-no-276-nla.obj-2579211435.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2579212254,"Collection 1930/1931, PP no. 46 of 1932",38,supplementary-estimates-of-expenditure-for-the-yea-collection-1930-1931-pp-no-46-of-1932-nla.obj-2579212254.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2579211801,"Collection 1931/1932, PP no. 156 of 1933",38,supplementary-estimates-of-expenditure-for-the-yea-collection-1931-1932-pp-no-156-of-1933-nla.obj-2579211801.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2579212072,"Collection 1932/1933, PP no. 239 of 1934",44,supplementary-estimates-of-expenditure-for-the-yea-collection-1932-1933-pp-no-239-of-1934-nla.obj-2579212072.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2720245484,"Collection 1933/1934, PP no. 116 of 1935",34,supplementary-estimates-of-expenditure-for-the-yea-collection-1933-1934-pp-no-116-of-1935-nla.obj-2720245484.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2720245951,"Collection 1934/1935, PP no. 238 of 1936",38,supplementary-estimates-of-expenditure-for-the-yea-collection-1934-1935-pp-no-238-of-1936-nla.obj-2720245951.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2656764047,"Collection 1935/1936, PP no. 72 of 1937",44,supplementary-estimates-of-expenditure-for-the-yea-collection-1935-1936-pp-no-72-of-1937-nla.obj-2656764047.txt
Supplementary estimates of expenditure for the year ending 30th June...,nla.obj-2587282098,"Collection 1936/1937, PP no. 62 of 1938",60,supplementary-estimates-of-expenditure-for-the-yea-collection-1936-1937-pp-no-62-of-1938-nla.obj-2587282098.txt
