title,id,details,pages,text_file
The Bush brother : a quarterly paper.,nla.obj-522951480,Collection Vol. 1 No. 1  ( September 1904 ),36,the-bush-brother-a-quarterly-paper-collection-vol-1-no-1-september-1904-nla.obj-522951480.txt
The Bush brother : a quarterly paper.,nla.obj-522951562,Collection Vol. 1 No. 2  ( December 1904 ),32,the-bush-brother-a-quarterly-paper-collection-vol-1-no-2-december-1904-nla.obj-522951562.txt
The Bush brother : a quarterly paper.,nla.obj-522951581,Collection Vol. 1 No. 3  ( April 1905 ),32,the-bush-brother-a-quarterly-paper-collection-vol-1-no-3-april-1905-nla.obj-522951581.txt
The Bush brother : a quarterly paper.,nla.obj-522951607,Collection Vol. 1 No.4  ( July 1905 ),36,the-bush-brother-a-quarterly-paper-collection-vol-1-no-4-july-1905-nla.obj-522951607.txt
The Bush brother : a quarterly paper.,nla.obj-522951629,Collection Vol. 2 No.1  (October 1905 ),44,the-bush-brother-a-quarterly-paper-collection-vol-2-no-1-october-1905-nla.obj-522951629.txt
The Bush brother : a quarterly paper.,nla.obj-522951641,Collection Vol. 2 No.2  ( January 1906 ),34,the-bush-brother-a-quarterly-paper-collection-vol-2-no-2-january-1906-nla.obj-522951641.txt
The Bush brother : a quarterly paper.,nla.obj-522951664,Collection Vol. 2 No.3  ( April 1906 ),34,the-bush-brother-a-quarterly-paper-collection-vol-2-no-3-april-1906-nla.obj-522951664.txt
The Bush brother : a quarterly paper.,nla.obj-522951686,Collection Vol. 2 No.4  ( July 1906 ),34,the-bush-brother-a-quarterly-paper-collection-vol-2-no-4-july-1906-nla.obj-522951686.txt
The Bush brother : a quarterly paper.,nla.obj-522951701,Collection Vol. 3 No.1  ( November 1906 ),24,the-bush-brother-a-quarterly-paper-collection-vol-3-no-1-november-1906-nla.obj-522951701.txt
The Bush brother : a quarterly paper.,nla.obj-522951725,Collection Vol. 3 No.2  (February 1907 ),26,the-bush-brother-a-quarterly-paper-collection-vol-3-no-2-february-1907-nla.obj-522951725.txt
The Bush brother : a quarterly paper.,nla.obj-522951749,Collection Vol. 3 No.3  ( May 1907 ),24,the-bush-brother-a-quarterly-paper-collection-vol-3-no-3-may-1907-nla.obj-522951749.txt
The Bush brother : a quarterly paper.,nla.obj-522951763,Collection Vol. 3 No.4  ( July 1907 ),24,the-bush-brother-a-quarterly-paper-collection-vol-3-no-4-july-1907-nla.obj-522951763.txt
The Bush brother : a quarterly paper.,nla.obj-522951782,Collection Vol. 4 No.1  ( October 1907 ),30,the-bush-brother-a-quarterly-paper-collection-vol-4-no-1-october-1907-nla.obj-522951782.txt
The Bush brother : a quarterly paper.,nla.obj-522951803,Collection Vol.4  No.2  ( January 1908 ),32,the-bush-brother-a-quarterly-paper-collection-vol-4-no-2-january-1908-nla.obj-522951803.txt
The Bush brother : a quarterly paper.,nla.obj-522951827,Collection Vol.4  No.3  ( April 1908),44,the-bush-brother-a-quarterly-paper-collection-vol-4-no-3-april-1908-nla.obj-522951827.txt
The Bush brother : a quarterly paper.,nla.obj-522207248,Collection  Vol. 4 No.4  ( July 1908 ),49,the-bush-brother-a-quarterly-paper-collection-vol-4-no-4-july-1908-nla.obj-522207248.txt
The Bush brother : a quarterly paper.,nla.obj-526963435,Collection Vol.5  No.1  (October 1908 ),56,the-bush-brother-a-quarterly-paper-collection-vol-5-no-1-october-1908-nla.obj-526963435.txt
The Bush brother : a quarterly paper.,nla.obj-526963456,Collection Vol.5  No.2   ( January 1909 ),78,the-bush-brother-a-quarterly-paper-collection-vol-5-no-2-january-1909-nla.obj-526963456.txt
The Bush brother : a quarterly paper.,nla.obj-526963470,Collection Vol.5  No.3  ( April 1909 ),72,the-bush-brother-a-quarterly-paper-collection-vol-5-no-3-april-1909-nla.obj-526963470.txt
The Bush brother : a quarterly paper.,nla.obj-526963497,Collection Vol.5  No.4  ( July 1909 ),81,the-bush-brother-a-quarterly-paper-collection-vol-5-no-4-july-1909-nla.obj-526963497.txt
The Bush brother : a quarterly paper.,nla.obj-526156711,Collection Vol.6  No.1  ( October 1909 ),92,the-bush-brother-a-quarterly-paper-collection-vol-6-no-1-october-1909-nla.obj-526156711.txt
The Bush brother : a quarterly paper.,nla.obj-526156861,Collection Vol.6  No.2  ( January 1910 ),94,the-bush-brother-a-quarterly-paper-collection-vol-6-no-2-january-1910-nla.obj-526156861.txt
The Bush brother : a quarterly paper.,nla.obj-526157060,Collection Vol.6  No.3  ( April 1910 ),102,the-bush-brother-a-quarterly-paper-collection-vol-6-no-3-april-1910-nla.obj-526157060.txt
The Bush brother : a quarterly paper.,nla.obj-526157273,Collection Vol.6  No.4  ( July 1910 ),106,the-bush-brother-a-quarterly-paper-collection-vol-6-no-4-july-1910-nla.obj-526157273.txt
