title,id,details,pages,text_file
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2723269799,"Collection 1923/1924, PP no. 116 of 1924",104,report-on-the-commonwealth-public-service-by-the-b-collection-1923-1924-pp-no-116-of-1924-nla.obj-2723269799.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2769289254,"Collection 1924/1925, PP no. 2 of 1926",44,report-on-the-commonwealth-public-service-by-the-b-collection-1924-1925-pp-no-2-of-1926-nla.obj-2769289254.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2769290238,"Collection 1925/1926, PP no. 76 of 1927",40,report-on-the-commonwealth-public-service-by-the-b-collection-1925-1926-pp-no-76-of-1927-nla.obj-2769290238.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2769290652,"Collection 1926/1927, PP no. 186 of 1927",30,report-on-the-commonwealth-public-service-by-the-b-collection-1926-1927-pp-no-186-of-1927-nla.obj-2769290652.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2656711106,"Collection 1927/1928, PP no. 4 of 1929",32,report-on-the-commonwealth-public-service-by-the-b-collection-1927-1928-pp-no-4-of-1929-nla.obj-2656711106.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2723280872,"Collection 1928/1929, PP no. 19 of 1929",32,report-on-the-commonwealth-public-service-by-the-b-collection-1928-1929-pp-no-19-of-1929-nla.obj-2723280872.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2723286278,"Collection 1929/1930, PP no. 117 of 1930",30,report-on-the-commonwealth-public-service-by-the-b-collection-1929-1930-pp-no-117-of-1930-nla.obj-2723286278.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2723288567,"Collection 1930/1931, PP no. 290 of 1931",30,report-on-the-commonwealth-public-service-by-the-b-collection-1930-1931-pp-no-290-of-1931-nla.obj-2723288567.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2772447885,"Collection 1931/1932, PP no. 95 of 1932",28,report-on-the-commonwealth-public-service-by-the-b-collection-1931-1932-pp-no-95-of-1932-nla.obj-2772447885.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2772448025,"Collection 1932/1933, PP no. 214 of 1933",26,report-on-the-commonwealth-public-service-by-the-b-collection-1932-1933-pp-no-214-of-1933-nla.obj-2772448025.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2610274374,"Collection 1933/1934, PP no. 124 of 1934",24,report-on-the-commonwealth-public-service-by-the-b-collection-1933-1934-pp-no-124-of-1934-nla.obj-2610274374.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2610274468,"Collection 1934/1935, PP no. 244 of 1936",24,report-on-the-commonwealth-public-service-by-the-b-collection-1934-1935-pp-no-244-of-1936-nla.obj-2610274468.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2610274669,"Collection 1935/1936, PP no. 289 of 1936",30,report-on-the-commonwealth-public-service-by-the-b-collection-1935-1936-pp-no-289-of-1936-nla.obj-2610274669.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2769289636,"Collection 1936/1937, PP no. 54 of 1937",24,report-on-the-commonwealth-public-service-by-the-b-collection-1936-1937-pp-no-54-of-1937-nla.obj-2769289636.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2769289417,"Collection 1937/1938, PP no. 158 of 1939",14,report-on-the-commonwealth-public-service-by-the-b-collection-1937-1938-pp-no-158-of-1939-nla.obj-2769289417.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2769289518,"Collection 1938/1939, PP no. 266 of 1939",10,report-on-the-commonwealth-public-service-by-the-b-collection-1938-1939-pp-no-266-of-1939-nla.obj-2769289518.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2579212474,"Collection 1939/1940, PP no. 16 of 1940",8,report-on-the-commonwealth-public-service-by-the-b-collection-1939-1940-pp-no-16-of-1940-nla.obj-2579212474.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2769291766,"Collection 1946/1947, PP no. 68 of 1948",26,report-on-the-commonwealth-public-service-by-the-b-collection-1946-1947-pp-no-68-of-1948-nla.obj-2769291766.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2769292402,"Collection 1947/1948, PP no. 40 of 1949",26,report-on-the-commonwealth-public-service-by-the-b-collection-1947-1948-pp-no-40-of-1949-nla.obj-2769292402.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2141195130,"Collection 1948/1949, PP no. 2 of 1950",28,report-on-the-commonwealth-public-service-by-the-b-collection-1948-1949-pp-no-2-of-1950-nla.obj-2141195130.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2141195158,"Collection 1949/1950, PP no. 53 of 1951",22,report-on-the-commonwealth-public-service-by-the-b-collection-1949-1950-pp-no-53-of-1951-nla.obj-2141195158.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2141196959,"Collection 1950/1951, PP no. 84 of 1952",20,report-on-the-commonwealth-public-service-by-the-b-collection-1950-1951-pp-no-84-of-1952-nla.obj-2141196959.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2141196735,"Collection 1951/1952, PP no. 157 of 1953",24,report-on-the-commonwealth-public-service-by-the-b-collection-1951-1952-pp-no-157-of-1953-nla.obj-2141196735.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2579213212,"Collection 1952/1953, PP no. 22 of 1954",32,report-on-the-commonwealth-public-service-by-the-b-collection-1952-1953-pp-no-22-of-1954-nla.obj-2579213212.txt
Report on the Commonwealth public service by the Board of Commissioners,nla.obj-2579213650,"Collection 1953/1954, PP no. 60 of 1955",26,report-on-the-commonwealth-public-service-by-the-b-collection-1953-1954-pp-no-60-of-1955-nla.obj-2579213650.txt
