title,id,details,pages,text_file
Listening post,nla.obj-1698777190,Collection Vol. 1 No. 1 (October 1979),36,listening-post-collection-vol-1-no-1-october-1979-nla.obj-1698777190.txt
Listening post,nla.obj-1741494929,Collection Vol. 1 No. 2 (November 1979),36,listening-post-collection-vol-1-no-2-november-1979-nla.obj-1741494929.txt
Listening post,nla.obj-1698777327,Collection Vol. 1 No. 3 (December 1979),32,listening-post-collection-vol-1-no-3-december-1979-nla.obj-1698777327.txt
Listening post,nla.obj-1698777604,Collection Vol. 1 No. 4 (January 1980),32,listening-post-collection-vol-1-no-4-january-1980-nla.obj-1698777604.txt
Listening post,nla.obj-1698777721,Collection Vol. 1 No. 5 (February 1980),32,listening-post-collection-vol-1-no-5-february-1980-nla.obj-1698777721.txt
Listening post,nla.obj-1698777878,Collection Vol. 1 No. 6 (March 1980),32,listening-post-collection-vol-1-no-6-march-1980-nla.obj-1698777878.txt
Listening post,nla.obj-1698777962,Collection Vol. 1 No. 7 (April 1980),32,listening-post-collection-vol-1-no-7-april-1980-nla.obj-1698777962.txt
Listening post,nla.obj-1698778209,Collection Vol. 1 No. 8 (May 1980),32,listening-post-collection-vol-1-no-8-may-1980-nla.obj-1698778209.txt
Listening post,nla.obj-1698778341,Collection Vol. 1 No. 9 (June 1980),32,listening-post-collection-vol-1-no-9-june-1980-nla.obj-1698778341.txt
Listening post,nla.obj-1726646282,Collection Vol. 1 No. 10 (July 1980),36,listening-post-collection-vol-1-no-10-july-1980-nla.obj-1726646282.txt
Listening post,nla.obj-1702179530,Collection Issue No. 11 (August 1980),36,listening-post-collection-issue-no-11-august-1980-nla.obj-1702179530.txt
Listening post,nla.obj-1702179831,Collection Issue No. 12 (September 1980),36,listening-post-collection-issue-no-12-september-1980-nla.obj-1702179831.txt
Listening post,nla.obj-1702179968,Collection Issue No. 13 (October 1980),40,listening-post-collection-issue-no-13-october-1980-nla.obj-1702179968.txt
Listening post,nla.obj-1702180397,Collection Issue No. 14 (November 1980),36,listening-post-collection-issue-no-14-november-1980-nla.obj-1702180397.txt
Listening post,nla.obj-1702180475,Collection Issue No. 15 (December 1980),36,listening-post-collection-issue-no-15-december-1980-nla.obj-1702180475.txt
