title,id,details,pages,text_file
The Rising sun.,nla.obj-14342959,"Collection Issue No. 1 (December, 25th 1916)",8,the-rising-sun-collection-issue-no-1-december-25th-1916-nla.obj-14342959.txt
The Rising sun.,nla.obj-13847830,"Collection Issue No.2 (January 1st, 1917)",4,the-rising-sun-collection-issue-no-2-january-1st-1917-nla.obj-13847830.txt
The Rising sun.,nla.obj-13866073,"Collection Issue No. 3 (January 4th, 1917)",4,the-rising-sun-collection-issue-no-3-january-4th-1917-nla.obj-13866073.txt
The Rising sun.,nla.obj-13880757,"Collection Issue No. 4 (January 8th, 1917)",4,the-rising-sun-collection-issue-no-4-january-8th-1917-nla.obj-13880757.txt
The Rising sun.,nla.obj-13890073,"Collection Issue No. 5 (January 11th, 1917)",4,the-rising-sun-collection-issue-no-5-january-11th-1917-nla.obj-13890073.txt
The Rising sun.,nla.obj-13901516,"Collection Issue No.6 (January 15th, 1917)",4,the-rising-sun-collection-issue-no-6-january-15th-1917-nla.obj-13901516.txt
The Rising sun.,nla.obj-13909165,"Collection Issue No. 7 (January 18, 1917)",4,the-rising-sun-collection-issue-no-7-january-18-1917-nla.obj-13909165.txt
The Rising sun.,nla.obj-13942078,"Collection Issue No 8. (January 22nd, 1917)",4,the-rising-sun-collection-issue-no-8-january-22nd-1917-nla.obj-13942078.txt
The Rising sun.,nla.obj-13957609,"Collection Issue No. 9 (January 25th, 1917)",4,the-rising-sun-collection-issue-no-9-january-25th-1917-nla.obj-13957609.txt
The Rising sun.,nla.obj-14339968,"Collection Issue No. 10 (January 29th, 1917)",4,the-rising-sun-collection-issue-no-10-january-29th-1917-nla.obj-14339968.txt
The Rising sun.,nla.obj-14340552,"Collection Issue No.11 (February 1st, 1917)",4,the-rising-sun-collection-issue-no-11-february-1st-1917-nla.obj-14340552.txt
The Rising sun.,nla.obj-14340612,"Collection Issue No. 12 (February 5th, 1917)",4,the-rising-sun-collection-issue-no-12-february-5th-1917-nla.obj-14340612.txt
The Rising sun.,nla.obj-14341752,"Collection Issue No. 13 (February 8th, 1917)",4,the-rising-sun-collection-issue-no-13-february-8th-1917-nla.obj-14341752.txt
The Rising sun.,nla.obj-14341811,"Collection Issue No. 14 (February 12th, 1917)",4,the-rising-sun-collection-issue-no-14-february-12th-1917-nla.obj-14341811.txt
The Rising sun.,nla.obj-14343011,"Collection Issue No. 15 (February 15th, 1917)",4,the-rising-sun-collection-issue-no-15-february-15th-1917-nla.obj-14343011.txt
The Rising sun.,nla.obj-14344679,"Collection Issue No. 16 (February 19th, 1917)",4,the-rising-sun-collection-issue-no-16-february-19th-1917-nla.obj-14344679.txt
The Rising sun.,nla.obj-14344738,"Collection Issue No. 17 (February 22nd, 1917)",4,the-rising-sun-collection-issue-no-17-february-22nd-1917-nla.obj-14344738.txt
The Rising sun.,nla.obj-14354629,"Collection Issue No. 19 (March 24th, 1917)",8,the-rising-sun-collection-issue-no-19-march-24th-1917-nla.obj-14354629.txt
The Rising sun.,nla.obj-14345872,"Collection Issue No. 18 (February 26th, 1917)",4,the-rising-sun-collection-issue-no-18-february-26th-1917-nla.obj-14345872.txt
