title,id,details,pages,text_file
Report on general revenue grant relativities,nla.obj-2013128965,"Collection Vol. 1 (1988), PP no. 65 of 1988",258,report-on-general-revenue-grant-relativities-collection-vol-1-1988-pp-no-65-of-1988-nla.obj-2013128965.txt
Report on general revenue grant relativities,nla.obj-2013130471,"Collection Vol. 2 (1988), PP no. 66 of 1988",618,report-on-general-revenue-grant-relativities-collection-vol-2-1988-pp-no-66-of-1988-nla.obj-2013130471.txt
Report on general revenue grant relativities,nla.obj-1928174677,"Collection 1989 update, PP no. 77 of 1989",282,report-on-general-revenue-grant-relativities-collection-1989-update-pp-no-77-of-1989-nla.obj-1928174677.txt
Report on general revenue grant relativities,nla.obj-1941257338,"Collection 1990 update, PP no. 86 of 1990",238,report-on-general-revenue-grant-relativities-collection-1990-update-pp-no-86-of-1990-nla.obj-1941257338.txt
Report on general revenue grant relativities,nla.obj-1941215468,"Collection Vol. 1 (1991), PP no. 91 of 1991",116,report-on-general-revenue-grant-relativities-collection-vol-1-1991-pp-no-91-of-1991-nla.obj-1941215468.txt
Report on general revenue grant relativities,nla.obj-1941215753,"Collection Vol. 2 (1991), PP no. 92 of 1991",458,report-on-general-revenue-grant-relativities-collection-vol-2-1991-pp-no-92-of-1991-nla.obj-1941215753.txt
Report on general revenue grant relativities,nla.obj-2016880669,"Collection 1992 update, PP no. 86 of 1992",464,report-on-general-revenue-grant-relativities-collection-1992-update-pp-no-86-of-1992-nla.obj-2016880669.txt
Report on general revenue grant relativities,nla.obj-2141204717,"Collection Vol. 1 (1993), PP no. 67 of 1993",126,report-on-general-revenue-grant-relativities-collection-vol-1-1993-pp-no-67-of-1993-nla.obj-2141204717.txt
Report on general revenue grant relativities,nla.obj-2141204842,"Collection Vol. 2 (1993), PP no. 68 of 1993",530,report-on-general-revenue-grant-relativities-collection-vol-2-1993-pp-no-68-of-1993-nla.obj-2141204842.txt
Report on general revenue grant relativities,nla.obj-2141204869,"Collection Vol. 3 (1993), PP no. 69 of 1993",342,report-on-general-revenue-grant-relativities-collection-vol-3-1993-pp-no-69-of-1993-nla.obj-2141204869.txt
Report on general revenue grant relativities,nla.obj-1665790508,"Collection 1994 update, PP no. 45 of 1994",448,report-on-general-revenue-grant-relativities-collection-1994-update-pp-no-45-of-1994-nla.obj-1665790508.txt
Report on general revenue grant relativities,nla.obj-2141203856,"Collection 1995 update, PP no. 32 of 1995",472,report-on-general-revenue-grant-relativities-collection-1995-update-pp-no-32-of-1995-nla.obj-2141203856.txt
Report on general revenue grant relativities,nla.obj-2177571801,"Collection 1996 update, PP no. 81 of 1996",436,report-on-general-revenue-grant-relativities-collection-1996-update-pp-no-81-of-1996-nla.obj-2177571801.txt
Report on general revenue grant relativities,nla.obj-2177310951,"Collection 1997 update, PP no. 33 of 1997",516,report-on-general-revenue-grant-relativities-collection-1997-update-pp-no-33-of-1997-nla.obj-2177310951.txt
Report on general revenue grant relativities,nla.obj-1665725719,"Collection 1998 update, PP no. 36 of 1998",494,report-on-general-revenue-grant-relativities-collection-1998-update-pp-no-36-of-1998-nla.obj-1665725719.txt
Report on general revenue grant relativities,nla.obj-2141202583,"Collection Vol. 1 (1999), PP no. 76 of 1999",122,report-on-general-revenue-grant-relativities-collection-vol-1-1999-pp-no-76-of-1999-nla.obj-2141202583.txt
Report on general revenue grant relativities,nla.obj-2141202604,"Collection Vol. 2 (1999), PP no. 77 of 1999",546,report-on-general-revenue-grant-relativities-collection-vol-2-1999-pp-no-77-of-1999-nla.obj-2141202604.txt
Report on general revenue grant relativities,nla.obj-2141202620,"Collection Vol. 3 (1999), PP no. 78 of 1999",456,report-on-general-revenue-grant-relativities-collection-vol-3-1999-pp-no-78-of-1999-nla.obj-2141202620.txt
Report on general revenue grant relativities,nla.obj-1466901723,"Collection 2000 update, PP no. 85 of 2000",64,report-on-general-revenue-grant-relativities-collection-2000-update-pp-no-85-of-2000-nla.obj-1466901723.txt
