title,id,details,pages,text_file
Adelaide punch.,nla.obj-3046562830,Collection  (7 December 1878),16,adelaide-punch-collection-7-december-1878-nla.obj-3046562830.txt
Adelaide punch.,nla.obj-3046389250,Collection  (14 December 1878),12,adelaide-punch-collection-14-december-1878-nla.obj-3046389250.txt
Adelaide punch.,nla.obj-3046420426,Collection  (21 December 1878),16,adelaide-punch-collection-21-december-1878-nla.obj-3046420426.txt
Adelaide punch.,nla.obj-3046583767,Collection (28 December 1878),8,adelaide-punch-collection-28-december-1878-nla.obj-3046583767.txt
Adelaide punch.,nla.obj-3046588004,Collection  (18 January 1879),12,adelaide-punch-collection-18-january-1879-nla.obj-3046588004.txt
Adelaide punch.,nla.obj-3046643355,Collection  (25 January 1879),16,adelaide-punch-collection-25-january-1879-nla.obj-3046643355.txt
Adelaide punch.,nla.obj-3047493264,Collection  (22 February 1879),16,adelaide-punch-collection-22-february-1879-nla.obj-3047493264.txt
Adelaide punch.,nla.obj-3047314154,Collection  (6 September 1879),16,adelaide-punch-collection-6-september-1879-nla.obj-3047314154.txt
Adelaide punch.,nla.obj-3046674483,Collection  (20 September 1879),16,adelaide-punch-collection-20-september-1879-nla.obj-3046674483.txt
Adelaide punch.,nla.obj-3047307992,Collection  (27 September 1879),16,adelaide-punch-collection-27-september-1879-nla.obj-3047307992.txt
Adelaide punch.,nla.obj-3046918559,Collection (21 May 1881),8,adelaide-punch-collection-21-may-1881-nla.obj-3046918559.txt
Adelaide punch.,nla.obj-3047453248,Collection  (6 May 1882),16,adelaide-punch-collection-6-may-1882-nla.obj-3047453248.txt
Adelaide punch.,nla.obj-3047303119,Collection  (27 May 1882),16,adelaide-punch-collection-27-may-1882-nla.obj-3047303119.txt
Adelaide punch almanac.,nla.obj-3016249906,Collection (1884),554,adelaide-punch-almanac-collection-1884-nla.obj-3016249906.txt
