title,id,details,pages,text_file
Simmonds's colonial magazine and foreign miscellany,nla.obj-2009394504,"Collection Vol. 1 Preface, Contents & Index (January - April 1844)",14,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-1-preface-contents-index-january-ap-nla.obj-2009394504.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1975868767,Collection  Vol. 1 No. 1 (January 1844),130,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-1-no-1-january-1844-nla.obj-1975868767.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1980692428,Collection  Vol. 1 No. 2 (February 1844),124,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-1-no-2-february-1844-nla.obj-1980692428.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2009392905,Collection Vol. 1 No. 3 (March 1844),168,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-1-no-3-march-1844-nla.obj-2009392905.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2009393529,Collection Vol. 1 No. 4 (April 1844),136,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-1-no-4-april-1844-nla.obj-2009393529.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2009394034,Collection Vol. 2 No. 5 (May 1844),162,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-2-no-5-may-1844-nla.obj-2009394034.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2009394621,Collection Vol. 2 No. 6 (June 1844),156,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-2-no-6-june-1844-nla.obj-2009394621.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2009395407,Collection Vol. 3 No. 10 (October 1844),196,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-3-no-10-october-1844-nla.obj-2009395407.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1996473783,Collection Vol. 3 No. 12 (December 1844),202,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-3-no-12-december-1844-nla.obj-1996473783.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1735646242,"Collection Vol. 4 Preface, Contents & Index (January - April 1845)",12,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-4-preface-contents-index-january-ap-nla.obj-1735646242.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1735646392,Collection Vol. 4 No. 13 (January 1845),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-4-no-13-january-1845-nla.obj-1735646392.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1735647164,Collection Vol. 4 No. 14 (February 1845),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-4-no-14-february-1845-nla.obj-1735647164.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1735647951,Collection Vol. 4 No. 15 (March 1845),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-4-no-15-march-1845-nla.obj-1735647951.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1735648581,Collection Vol. 4 No. 16 (April 1845),152,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-4-no-16-april-1845-nla.obj-1735648581.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2029371796,"Collection  Vol. 5 Preface, Contents & Index (May - August 1845)",20,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-5-preface-contents-index-may-august-nla.obj-2029371796.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2029376780,Collection  Vol. 5 No. 17 (May 1845),120,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-5-no-17-may-1845-nla.obj-2029376780.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2107991819,Collection  Vol. 5 No. 18 (June 1845),134,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-5-no-18-june-1845-nla.obj-2107991819.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2108064823,Collection  Vol. 5 No. 19 (July 1845),132,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-5-no-19-july-1845-nla.obj-2108064823.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2029394213,Collection  Vol. 5 No. 20 (August 1845),136,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-5-no-20-august-1845-nla.obj-2029394213.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1759268782,"Collection Vol. 6 Preface, Contents & Index (September - December 1845)",12,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-6-preface-contents-index-september--nla.obj-1759268782.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1759268888,Collection Vol. 6 No. 21 (September 1845),124,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-6-no-21-september-1845-nla.obj-1759268888.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1759269419,Collection Vol. 6 No. 22 (October 1845),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-6-no-22-october-1845-nla.obj-1759269419.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1759270328,Collection Vol. 6 No. 23 (November 1845),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-6-no-23-november-1845-nla.obj-1759270328.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1759270911,Collection Vol. 6 No. 24 (December 1845),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-6-no-24-december-1845-nla.obj-1759270911.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1765208320,"Collection Vol. 7 Preface, Contents & Index (January - April 1846)",12,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-7-preface-contents-index-january-ap-nla.obj-1765208320.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1765208348,Collection Vol. 7 No. 25 (January 1846),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-7-no-25-january-1846-nla.obj-1765208348.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1765208622,Collection Vol. 7 No. 26 (February 1846),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-7-no-26-february-1846-nla.obj-1765208622.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1765208839,Collection Vol. 7 No. 27 (March 1846),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-7-no-27-march-1846-nla.obj-1765208839.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1765209067,Collection Vol. 7 No. 28 (April 1846),136,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-7-no-28-april-1846-nla.obj-1765209067.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1827079516,"Collection Vol. 8 Preface, Contents & Index (May - August 1846)",12,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-8-preface-contents-index-may-august-nla.obj-1827079516.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1827079534,Collection Vol. 8 No. 29 (May 1846),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-8-no-29-may-1846-nla.obj-1827079534.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1827079818,Collection Vol. 8 No. 30 (June 1846),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-8-no-30-june-1846-nla.obj-1827079818.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1827080099,Collection Vol. 8 No. 31 (July 1846),126,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-8-no-31-july-1846-nla.obj-1827080099.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1827080378,Collection Vol. 8 No. 32 (August 1846),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-8-no-32-august-1846-nla.obj-1827080378.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1993623603,"Collection Vol. 9 Preface, Contents & Index (September - December 1846)",10,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-9-preface-contents-index-september--nla.obj-1993623603.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1993623731,Collection Vol. 9 No. 33 (September 1846),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-9-no-33-september-1846-nla.obj-1993623731.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1993624632,Collection Vol. 9 No. 34 (October 1846),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-9-no-34-october-1846-nla.obj-1993624632.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1993625695,Collection Vol. 9 No. 35 (November 1846),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-9-no-35-november-1846-nla.obj-1993625695.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1993626756,Collection Vol. 9 No. 36 (December 1846),136,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-9-no-36-december-1846-nla.obj-1993626756.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1984003820,"Collection Vol. 10 Preface, Contents & Index (January - April 1847)",8,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-10-preface-contents-index-january-a-nla.obj-1984003820.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1984003873,Collection Vol. 10 No. 37 (January 1847),120,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-10-no-37-january-1847-nla.obj-1984003873.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1984004434,Collection Vol. 10 No. 38 (February 1847),118,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-10-no-38-february-1847-nla.obj-1984004434.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1984004705,Collection Vol. 10 No. 39 (March 1847),124,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-10-no-39-march-1847-nla.obj-1984004705.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1984005094,Collection Vol. 10 No. 40 (April 1847),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-10-no-40-april-1847-nla.obj-1984005094.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1759705052,"Collection Vol. 11 Preface, Contents & Index (May - August 1847)",12,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-11-preface-contents-index-may-augus-nla.obj-1759705052.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1759705071,Collection Vol. 11 No. 41 (May 1847),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-11-no-41-may-1847-nla.obj-1759705071.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1759705565,Collection Vol. 11 No. 42 (June 1847),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-11-no-42-june-1847-nla.obj-1759705565.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1759705980,Collection Vol. 11 No. 43 (July 1847),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-11-no-43-july-1847-nla.obj-1759705980.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-1759706340,Collection Vol. 11 No. 44 (August 1847),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-11-no-44-august-1847-nla.obj-1759706340.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2005188776,"Collection Vol. 12 Preface, Contents & Index (September - December 1847)",8,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-12-preface-contents-index-september-nla.obj-2005188776.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2005188810,Collection Vol. 12 No. 45 (September 1847),112,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-12-no-45-september-1847-nla.obj-2005188810.txt
Simmonds's colonial magazine and foreign miscellany,nla.obj-2005189031,Collection Vol. 12 No. 46 (October 1847),128,simmonds-s-colonial-magazine-and-foreign-miscellan-collection-vol-12-no-46-october-1847-nla.obj-2005189031.txt
