title,id,details,pages,text_file
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125355654,Collection Vol. 1 No. 1 (10 October 1915),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-1-10-october-1915-nla.obj-1125355654.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125355679,Collection Vol. 1 No. 2 (10 November 1915),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-2-10-november-1915-nla.obj-1125355679.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125355698,Collection Vol. 1 No. 3 (10 December 1915),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-3-10-december-1915-nla.obj-1125355698.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125355714,Collection Vol. 1 No. 4 (10 January 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-4-10-january-1916-nla.obj-1125355714.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125355738,Collection Vol. 1 No. 5 (10 February 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-5-10-february-1916-nla.obj-1125355738.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125427274,Collection Vol. 1 No. 6 (10 March 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-6-10-march-1916-nla.obj-1125427274.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125427296,Collection Vol. 1 No. 7 (10 April 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-7-10-april-1916-nla.obj-1125427296.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125427323,Collection Vol. 1 No. 8 (1 May 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-8-1-may-1916-nla.obj-1125427323.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125427346,Collection Vol. 1 No. 9 (1 June 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-9-1-june-1916-nla.obj-1125427346.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125427367,Collection Vol. 1 No. 10 (10 July 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-10-10-july-1916-nla.obj-1125427367.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125427380,Collection Vol. 1 No. 11 (10 August 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-11-10-august-1916-nla.obj-1125427380.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1125427405,Collection Vol. 1 No. 12 (10 September 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-1-no-12-10-september-1916-nla.obj-1125427405.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1127103264,Collection Vol. 2 No. 1 (10 October 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-2-no-1-10-october-1916-nla.obj-1127103264.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1127103286,Collection Vol. 2 No. 2 (10 November 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-2-no-2-10-november-1916-nla.obj-1127103286.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1127103308,Collection Vol. 2 No. 3 (10 December 1916),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-2-no-3-10-december-1916-nla.obj-1127103308.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1127103403,Collection Vol. 2 No. 4 (10 January 1917),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-2-no-4-10-january-1917-nla.obj-1127103403.txt
"The Triad : a journal devoted to literacy, pictorial, musical and dramatic art.",nla.obj-1127146159,Collection Vol. 2 No. 5 (10 February 1917),76,the-triad-a-journal-devoted-to-literacy-pictorial--collection-vol-2-no-5-10-february-1917-nla.obj-1127146159.txt
