title,id,details,pages,text_file
ACCC telecommunications reports.,nla.obj-971438257,"Collection 2000/2001, PP no. 319 of 2002",182,accc-telecommunications-reports-collection-2000-2001-pp-no-319-of-2002-nla.obj-971438257.txt
ACCC telecommunications reports.,nla.obj-2203652712,"Collection 2001/2002, PP no. 172 of 2003",194,accc-telecommunications-reports-collection-2001-2002-pp-no-172-of-2003-nla.obj-2203652712.txt
ACCC telecommunications reports.,nla.obj-901529518,"Collection 2002/2003, PP no. 128 of 2004",184,accc-telecommunications-reports-collection-2002-2003-pp-no-128-of-2004-nla.obj-901529518.txt
ACCC telecommunications reports.,nla.obj-2177333959,"Collection 2003/2004, PP no. 128 of 2005",126,accc-telecommunications-reports-collection-2003-2004-pp-no-128-of-2005-nla.obj-2177333959.txt
ACCC telecommunications reports.,nla.obj-1100742049,"Collection 2004/2005, PP no. 123 of 2006",124,accc-telecommunications-reports-collection-2004-2005-pp-no-123-of-2006-nla.obj-1100742049.txt
ACCC telecommunications reports.,nla.obj-1100738736,"Collection 2005/2006, PP no. 99 of 2007",132,accc-telecommunications-reports-collection-2005-2006-pp-no-99-of-2007-nla.obj-1100738736.txt
ACCC telecommunications reports.,nla.obj-1029100560,"Collection 2006/2007, PP no. 283 of 2008",136,accc-telecommunications-reports-collection-2006-2007-pp-no-283-of-2008-nla.obj-1029100560.txt
ACCC telecommunications reports.,nla.obj-981008834,"Collection 2007/2008, PP no. 120 of 2009",176,accc-telecommunications-reports-collection-2007-2008-pp-no-120-of-2009-nla.obj-981008834.txt
ACCC telecommunications reports.,nla.obj-981002734,"Collection 2008/2009, PP no. 346 of 2010",172,accc-telecommunications-reports-collection-2008-2009-pp-no-346-of-2010-nla.obj-981002734.txt
ACCC telecommunications reports.,nla.obj-799112188,Collection PP no. 236 of 2011,150,accc-telecommunications-reports-collection-pp-no-236-of-2011-nla.obj-799112188.txt
ACCC telecommunications reports.,nla.obj-799113112,Collection PP no. 147 of 2012,136,accc-telecommunications-reports-collection-pp-no-147-of-2012-nla.obj-799113112.txt
