title,id,details,pages,text_file
Reports and financial statements for the year ending ...,nla.obj-2636061767,Collection 1890,48,reports-and-financial-statements-for-the-year-endi-collection-1890-nla.obj-2636061767.txt
Reports and financial statements for the year ending ...,nla.obj-2636061780,Collection 1896,41,reports-and-financial-statements-for-the-year-endi-collection-1896-nla.obj-2636061780.txt
Reports and financial statements for the year ending ...,nla.obj-2636061805,Collection 1900,41,reports-and-financial-statements-for-the-year-endi-collection-1900-nla.obj-2636061805.txt
Reports and financial statements for the year ending ...,nla.obj-2636061826,Collection 1901,43,reports-and-financial-statements-for-the-year-endi-collection-1901-nla.obj-2636061826.txt
Reports and financial statements for the year ending ...,nla.obj-2636061847,Collection 1903,41,reports-and-financial-statements-for-the-year-endi-collection-1903-nla.obj-2636061847.txt
Reports and financial statements for the year ending ...,nla.obj-2636061860,Collection 1904,43,reports-and-financial-statements-for-the-year-endi-collection-1904-nla.obj-2636061860.txt
Reports and financial statements for the year ending ...,nla.obj-2636061883,Collection 1907,57,reports-and-financial-statements-for-the-year-endi-collection-1907-nla.obj-2636061883.txt
Reports and financial statements for the year ending ...,nla.obj-2636061901,Collection 1911,61,reports-and-financial-statements-for-the-year-endi-collection-1911-nla.obj-2636061901.txt
Reports and financial statements for the year ending ...,nla.obj-2636061925,Collection 1912,65,reports-and-financial-statements-for-the-year-endi-collection-1912-nla.obj-2636061925.txt
Reports and financial statements for the year ending ...,nla.obj-2636061949,Collection 1918,74,reports-and-financial-statements-for-the-year-endi-collection-1918-nla.obj-2636061949.txt
Reports and financial statements for the year ending ...,nla.obj-2636061963,Collection 1931,29,reports-and-financial-statements-for-the-year-endi-collection-1931-nla.obj-2636061963.txt
Reports and financial statements for the year ending ...,nla.obj-2636061982,Collection 1938,47,reports-and-financial-statements-for-the-year-endi-collection-1938-nla.obj-2636061982.txt
