title,id,details,pages,text_file
Australian Capital Territory statement of receipts and expenditure for the year ended 30 June ... : section 10 of the Seat of Government (Administration) Act 1930-1963.,nla.obj-1745806996,"Collection 1972/1973, PP no. 309 of 1973",12,australian-capital-territory-statement-of-receipts-collection-1972-1973-pp-no-309-of-1973-nla.obj-1745806996.txt
Australian Capital Territory statement of receipts and expenditure for the year ended 30 June ... : section 10 of the Seat of Government (Administration) Act 1930-1963.,nla.obj-1457917012,"Collection 1973/1974, PP no. 24 of 1975",22,australian-capital-territory-statement-of-receipts-collection-1973-1974-pp-no-24-of-1975-nla.obj-1457917012.txt
Australian Capital Territory statement of receipts and expenditure for the year ended 30 June ... : section 10 of the Seat of Government (Administration) Act 1930-1963.,nla.obj-1457899458,"Collection 1974/1975, PP no. 107 of 1976",28,australian-capital-territory-statement-of-receipts-collection-1974-1975-pp-no-107-of-1976-nla.obj-1457899458.txt
Australian Capital Territory statement of receipts and expenditure for the year ended 30 June ... : section 10 of the Seat of Government (Administration) Act 1930-1963.,nla.obj-1363934084,"Collection 1975/1976, PP no. 85 of 1977",30,australian-capital-territory-statement-of-receipts-collection-1975-1976-pp-no-85-of-1977-nla.obj-1363934084.txt
Australian Capital Territory statement of receipts and expenditure for the year ended 30 June ... : section 10 of the Seat of Government (Administration) Act 1930-1963.,nla.obj-1457886437,"Collection 1976/1977, PP no. 168 of 1978",28,australian-capital-territory-statement-of-receipts-collection-1976-1977-pp-no-168-of-1978-nla.obj-1457886437.txt
Australian Capital Territory statement of receipts and expenditure for the year ended 30 June ... : section 10 of the Seat of Government (Administration) Act 1930-1963.,nla.obj-2657496327,"Collection 1977/1978, PP no. 374 of 1978",30,australian-capital-territory-statement-of-receipts-collection-1977-1978-pp-no-374-of-1978-nla.obj-2657496327.txt
Australian Capital Territory statement of receipts and expenditure for the year ended 30 June ... : section 10 of the Seat of Government (Administration) Act 1930-1963.,nla.obj-2064279140,"Collection 1978/1979, PP no. 417 of 1979",30,australian-capital-territory-statement-of-receipts-collection-1978-1979-pp-no-417-of-1979-nla.obj-2064279140.txt
Australian Capital Territory statement of receipts and expenditure for the year ended 30 June ... : section 10 of the Seat of Government (Administration) Act 1930-1963.,nla.obj-1360683920,"Collection 1979/1980, PP no. 300 of 1980",30,australian-capital-territory-statement-of-receipts-collection-1979-1980-pp-no-300-of-1980-nla.obj-1360683920.txt
Australian Capital Territory statement of receipts and expenditure for the year ended 30 June ... : section 10 of the Seat of Government (Administration) Act 1930-1963.,nla.obj-845454739,"Collection 1980/1981, PP no. 340 of 1981",30,australian-capital-territory-statement-of-receipts-collection-1980-1981-pp-no-340-of-1981-nla.obj-845454739.txt
Australian Capital Territory statement of receipts and expenditure for the year ended 30 June ... : section 10 of the Seat of Government (Administration) Act 1930-1963.,nla.obj-2141197499,"Collection 1981/1982, PP no. 54 of 1983",40,australian-capital-territory-statement-of-receipts-collection-1981-1982-pp-no-54-of-1983-nla.obj-2141197499.txt
