title,id,details,pages,text_file
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-1363971172,"Collection 1972/1973, PP no. 131 of 1973",16,report-of-the-council-of-the-australian-institute--collection-1972-1973-pp-no-131-of-1973-nla.obj-1363971172.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-1363963640,"Collection 1973/1974, PP no. 169 of 1974",16,report-of-the-council-of-the-australian-institute--collection-1973-1974-pp-no-169-of-1974-nla.obj-1363963640.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-1360695946,"Collection 1974/1975, PP no. 8 of 1976",12,report-of-the-council-of-the-australian-institute--collection-1974-1975-pp-no-8-of-1976-nla.obj-1360695946.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-1360695967,"Collection 1975/1976, PP no. 339 of 1976",14,report-of-the-council-of-the-australian-institute--collection-1975-1976-pp-no-339-of-1976-nla.obj-1360695967.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-2610275269,"Collection 1977/1978, PP no. 352 of 1978",18,report-of-the-council-of-the-australian-institute--collection-1977-1978-pp-no-352-of-1978-nla.obj-2610275269.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-2657499615,"Collection 1976/1977, PP no. 57 of 1978",16,report-of-the-council-of-the-australian-institute--collection-1976-1977-pp-no-57-of-1978-nla.obj-2657499615.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-2064264411,"Collection 1978/1979, PP no. 390 of 1979",34,report-of-the-council-of-the-australian-institute--collection-1978-1979-pp-no-390-of-1979-nla.obj-2064264411.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-1360669875,"Collection 1979/1980, PP no. 329 of 1980",34,report-of-the-council-of-the-australian-institute--collection-1979-1980-pp-no-329-of-1980-nla.obj-1360669875.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-1613409217,"Collection 1980/1981, PP no. 61 of 1982",32,report-of-the-council-of-the-australian-institute--collection-1980-1981-pp-no-61-of-1982-nla.obj-1613409217.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-2141197436,"Collection 1981/1982, PP no. 52 of 1983",34,report-of-the-council-of-the-australian-institute--collection-1981-1982-pp-no-52-of-1983-nla.obj-2141197436.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-1363868752,"Collection 1982/1983, PP no. 111 of 1984",32,report-of-the-council-of-the-australian-institute--collection-1982-1983-pp-no-111-of-1984-nla.obj-1363868752.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-2062517742,"Collection 1983/1984, PP no. 164 of 1985",42,report-of-the-council-of-the-australian-institute--collection-1983-1984-pp-no-164-of-1985-nla.obj-2062517742.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-1745828609,"Collection 1984/1985, PP no. 142 of 1986",42,report-of-the-council-of-the-australian-institute--collection-1984-1985-pp-no-142-of-1986-nla.obj-1745828609.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-1665721010,"Collection 1985/1986, PP no. 44 of 1987",52,report-of-the-council-of-the-australian-institute--collection-1985-1986-pp-no-44-of-1987-nla.obj-1665721010.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-2013127969,"Collection 1986/1987, PP no. 61 of 1988",52,report-of-the-council-of-the-australian-institute--collection-1986-1987-pp-no-61-of-1988-nla.obj-2013127969.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-2021893952,"Collection 1987/1988, PP no. 342 of 1988",62,report-of-the-council-of-the-australian-institute--collection-1987-1988-pp-no-342-of-1988-nla.obj-2021893952.txt
Report of the Council of the Australian Institute of Aboriginal Studies for the year ended 30 June ...,nla.obj-1941255082,"Collection 1988/1989, PP no. 80 of 1990",66,report-of-the-council-of-the-australian-institute--collection-1988-1989-pp-no-80-of-1990-nla.obj-1941255082.txt
