title,id,details,pages,text_file
Middlesex Yeomanry magazine.,nla.obj-18410069,"Collection Vol. 1, no. 2 (October 1917)",29,middlesex-yeomanry-magazine-collection-vol-1-no-2-october-1917-nla.obj-18410069.txt
Middlesex Yeomanry magazine.,nla.obj-18419274,"Collection Vol. 1, no. 3 (February 1918)",28,middlesex-yeomanry-magazine-collection-vol-1-no-3-february-1918-nla.obj-18419274.txt
Middlesex Yeomanry magazine.,nla.obj-20060165,"Collection Vol. 1, no. 4 (March 1918)",28,middlesex-yeomanry-magazine-collection-vol-1-no-4-march-1918-nla.obj-20060165.txt
Middlesex Yeomanry magazine.,nla.obj-20061386,"Collection Vol. 1, no. 5 (May 1918)",28,middlesex-yeomanry-magazine-collection-vol-1-no-5-may-1918-nla.obj-20061386.txt
Middlesex Yeomanry magazine.,nla.obj-20064754,"Collection Vol. 1, no. 6 (June 1918)",28,middlesex-yeomanry-magazine-collection-vol-1-no-6-june-1918-nla.obj-20064754.txt
