title,id,details,pages,text_file
Australian monthly magazine.,nla.obj-3074110792,Collection Index to Vol. 1 (September 1865 to February 1866),8,australian-monthly-magazine-collection-index-to-vol-1-september-1865-to-februa-nla.obj-3074110792.txt
Australian monthly magazine.,nla.obj-3074110810,Collection Vol. 1 No. 1 (September 1865),80,australian-monthly-magazine-collection-vol-1-no-1-september-1865-nla.obj-3074110810.txt
Australian monthly magazine.,nla.obj-3074110832,Collection Vol. 1 No. 2 (October 1865),80,australian-monthly-magazine-collection-vol-1-no-2-october-1865-nla.obj-3074110832.txt
Australian monthly magazine.,nla.obj-3074110855,Collection Vol. 1 No. 3 (November 1865),80,australian-monthly-magazine-collection-vol-1-no-3-november-1865-nla.obj-3074110855.txt
Australian monthly magazine.,nla.obj-3074110878,Collection Vol. 1 No. 4 (December 1865),80,australian-monthly-magazine-collection-vol-1-no-4-december-1865-nla.obj-3074110878.txt
Australian monthly magazine.,nla.obj-3074110893,Collection Vol. 1 No. 5 (January 1866),80,australian-monthly-magazine-collection-vol-1-no-5-january-1866-nla.obj-3074110893.txt
Australian monthly magazine.,nla.obj-3074110981,Collection Vol. 1 No. 6 (February 1866),72,australian-monthly-magazine-collection-vol-1-no-6-february-1866-nla.obj-3074110981.txt
Australian monthly magazine.,nla.obj-3075960951,Collection Index to Vol. 2 (March to August 1866),8,australian-monthly-magazine-collection-index-to-vol-2-march-to-august-1866-nla.obj-3075960951.txt
Australian monthly magazine.,nla.obj-3075960972,Collection Vol. 2 No. 7 (March 1866),80,australian-monthly-magazine-collection-vol-2-no-7-march-1866-nla.obj-3075960972.txt
Australian monthly magazine.,nla.obj-3075960995,Collection Vol. 2 No. 8 (April 1866),80,australian-monthly-magazine-collection-vol-2-no-8-april-1866-nla.obj-3075960995.txt
Australian monthly magazine.,nla.obj-3075961011,Collection Vol. 2 No. 9 (May 1866),80,australian-monthly-magazine-collection-vol-2-no-9-may-1866-nla.obj-3075961011.txt
Australian monthly magazine.,nla.obj-3075961033,Collection Vol. 2 No. 10 (June 1866),80,australian-monthly-magazine-collection-vol-2-no-10-june-1866-nla.obj-3075961033.txt
Australian monthly magazine.,nla.obj-3075961054,Collection Vol. 2 No. 11 (July 1866),80,australian-monthly-magazine-collection-vol-2-no-11-july-1866-nla.obj-3075961054.txt
Australian monthly magazine.,nla.obj-3075961079,Collection Vol. 2 No. 12 (August 1866),88,australian-monthly-magazine-collection-vol-2-no-12-august-1866-nla.obj-3075961079.txt
Australian monthly magazine.,nla.obj-3075961136,Collection Index to Vol. 3 (September 1866 to February 1867),4,australian-monthly-magazine-collection-index-to-vol-3-september-1866-to-februa-nla.obj-3075961136.txt
Australian monthly magazine.,nla.obj-3075961157,Collection Vol. 3 No. 13 (September 1866),80,australian-monthly-magazine-collection-vol-3-no-13-september-1866-nla.obj-3075961157.txt
Australian monthly magazine.,nla.obj-3075961173,Collection Vol. 3 No. 14 (October 1866),80,australian-monthly-magazine-collection-vol-3-no-14-october-1866-nla.obj-3075961173.txt
Australian monthly magazine.,nla.obj-3075961199,Collection Vol. 3 No. 15 (November 1866),80,australian-monthly-magazine-collection-vol-3-no-15-november-1866-nla.obj-3075961199.txt
Australian monthly magazine.,nla.obj-3075961213,Collection Vol. 3 No. 16 (December 1866),80,australian-monthly-magazine-collection-vol-3-no-16-december-1866-nla.obj-3075961213.txt
Australian monthly magazine.,nla.obj-3075961237,Collection Vol. 3 No. 17 (January 1867),80,australian-monthly-magazine-collection-vol-3-no-17-january-1867-nla.obj-3075961237.txt
Australian monthly magazine.,nla.obj-3075961259,Collection Vol. 3 No. 18 (February 1867),76,australian-monthly-magazine-collection-vol-3-no-18-february-1867-nla.obj-3075961259.txt
Australian monthly magazine.,nla.obj-3075961318,Collection Index to Vol. 4 (March to August 1867),6,australian-monthly-magazine-collection-index-to-vol-4-march-to-august-1867-nla.obj-3075961318.txt
Australian monthly magazine.,nla.obj-3075961339,Collection Vol. 4 No. 19 (March 1867),86,australian-monthly-magazine-collection-vol-4-no-19-march-1867-nla.obj-3075961339.txt
Australian monthly magazine.,nla.obj-3075961352,Collection Vol. 4 No. 20 (April 1867),82,australian-monthly-magazine-collection-vol-4-no-20-april-1867-nla.obj-3075961352.txt
Australian monthly magazine.,nla.obj-3075961371,Collection Vol. 4 No. 21 (May 1867),80,australian-monthly-magazine-collection-vol-4-no-21-may-1867-nla.obj-3075961371.txt
Australian monthly magazine.,nla.obj-3075961394,Collection Vol. 4 No. 22 (June 1867),80,australian-monthly-magazine-collection-vol-4-no-22-june-1867-nla.obj-3075961394.txt
Australian monthly magazine.,nla.obj-3075961414,Collection Vol. 4 No. 23 (July 1867),80,australian-monthly-magazine-collection-vol-4-no-23-july-1867-nla.obj-3075961414.txt
Australian monthly magazine.,nla.obj-3075961438,Collection Vol. 4 No. 24 (August 1867),76,australian-monthly-magazine-collection-vol-4-no-24-august-1867-nla.obj-3075961438.txt
