title,id,details,pages,text_file
Report on the Public Service of the Commonwealth by the Public Service Board,nla.obj-2720973466,"Collection 1954/1955, PP no. 1 of 1956",28,report-on-the-public-service-of-the-commonwealth-b-collection-1954-1955-pp-no-1-of-1956-nla.obj-2720973466.txt
Report on the Public Service of the Commonwealth by the Public Service Board,nla.obj-1940383943,"Collection 1955/1956, PP no. 11 of 1957",36,report-on-the-public-service-of-the-commonwealth-b-collection-1955-1956-pp-no-11-of-1957-nla.obj-1940383943.txt
Report on the Public Service of the Commonwealth by the Public Service Board,nla.obj-1940391069,"Collection 1956/1957, PP no. 1 of 1958",28,report-on-the-public-service-of-the-commonwealth-b-collection-1956-1957-pp-no-1-of-1958-nla.obj-1940391069.txt
Report on the Public Service of the Commonwealth by the Public Service Board,nla.obj-2771823160,"Collection 1957/1958, PP no. 11 of 1959",50,report-on-the-public-service-of-the-commonwealth-b-collection-1957-1958-pp-no-11-of-1959-nla.obj-2771823160.txt
Report on the Public Service of the Commonwealth by the Public Service Board,nla.obj-2769291468,"Collection 1958/1959, PP no. 15 of 1960",30,report-on-the-public-service-of-the-commonwealth-b-collection-1958-1959-pp-no-15-of-1960-nla.obj-2769291468.txt
Report on the Public Service of the Commonwealth by the Public Service Board,nla.obj-2769291484,"Collection 1959/1960, PP no. 97 of 1960",30,report-on-the-public-service-of-the-commonwealth-b-collection-1959-1960-pp-no-97-of-1960-nla.obj-2769291484.txt
Report on the Public Service of the Commonwealth by the Public Service Board,nla.obj-2769291164,"Collection 1960/1961, PP no. 88 of 1961",36,report-on-the-public-service-of-the-commonwealth-b-collection-1960-1961-pp-no-88-of-1961-nla.obj-2769291164.txt
Report on the Public Service of the Commonwealth by the Public Service Board,nla.obj-2587282678,"Collection 1962/1963, PP no. 125 of 1964",32,report-on-the-public-service-of-the-commonwealth-b-collection-1962-1963-pp-no-125-of-1964-nla.obj-2587282678.txt
Report on the Public Service of the Commonwealth by the Public Service Board,nla.obj-2771823485,"Collection 1961/1962, PP no. 124 of 1964",34,report-on-the-public-service-of-the-commonwealth-b-collection-1961-1962-pp-no-124-of-1964-nla.obj-2771823485.txt
Report on the Public Service of the Commonwealth by the Public Service Board,nla.obj-2771823769,"Collection 1963/1964, PP no. 79 of 1964",38,report-on-the-public-service-of-the-commonwealth-b-collection-1963-1964-pp-no-79-of-1964-nla.obj-2771823769.txt
