title,id,details,pages,text_file
Review of activities,nla.obj-843192320,Collection PP no. 394 of 1976,48,review-of-activities-collection-pp-no-394-of-1976-nla.obj-843192320.txt
Review of activities,nla.obj-845454255,Collection PP no. 340 of 1977,64,review-of-activities-collection-pp-no-340-of-1977-nla.obj-845454255.txt
Review of activities,nla.obj-2610275321,"Collection 1978, PP no. 358 of 1978",92,review-of-activities-collection-1978-pp-no-358-of-1978-nla.obj-2610275321.txt
Review of activities,nla.obj-2657517948,"Collection 1979, PP no. 358 of 1979",116,review-of-activities-collection-1979-pp-no-358-of-1979-nla.obj-2657517948.txt
Review of activities,nla.obj-1464655561,"Collection 1980, PP no. 376 of 1980",114,review-of-activities-collection-1980-pp-no-376-of-1980-nla.obj-1464655561.txt
Review of activities,nla.obj-1940369700,"Collection 1981, PP no. 58 of 1982",122,review-of-activities-collection-1981-pp-no-58-of-1982-nla.obj-1940369700.txt
Review of activities,nla.obj-1466785028,"Collection 1982, PP no. 49 of 1983",122,review-of-activities-collection-1982-pp-no-49-of-1983-nla.obj-1466785028.txt
Review of activities,nla.obj-1745822952,"Collection 1983, PP no. 360 of 1983",130,review-of-activities-collection-1983-pp-no-360-of-1983-nla.obj-1745822952.txt
Review of activities,nla.obj-1466817031,"Collection 1984, PP no. 82 of 1985",160,review-of-activities-collection-1984-pp-no-82-of-1985-nla.obj-1466817031.txt
Review of activities,nla.obj-1360662304,"Collection 1984/1985, PP no. 54 of 1986",184,review-of-activities-collection-1984-1985-pp-no-54-of-1986-nla.obj-1360662304.txt
Review of activities,nla.obj-906353779,"Collection 1986/1987, PP no. 407 of 1987",220,review-of-activities-collection-1986-1987-pp-no-407-of-1987-nla.obj-906353779.txt
Review of activities,nla.obj-1466834393,"Collection 1985/1986, PP no. 68 of 1987",184,review-of-activities-collection-1985-1986-pp-no-68-of-1987-nla.obj-1466834393.txt
