title,id,details,pages,text_file
Weekly dispatch.,nla.obj-885992939,Collection No. 1 (3 July 1847),8,weekly-dispatch-collection-no-1-3-july-1847-nla.obj-885992939.txt
Weekly dispatch.,nla.obj-885992952,Collection No. 2 (10 July 1847),8,weekly-dispatch-collection-no-2-10-july-1847-nla.obj-885992952.txt
Weekly dispatch.,nla.obj-885992971,Collection No. 3 (17 July 1847),8,weekly-dispatch-collection-no-3-17-july-1847-nla.obj-885992971.txt
Weekly dispatch.,nla.obj-885992994,Collection No. 4 (24 July 1847),8,weekly-dispatch-collection-no-4-24-july-1847-nla.obj-885992994.txt
Weekly dispatch.,nla.obj-885993015,Collection No. 5 (31 July 1847),8,weekly-dispatch-collection-no-5-31-july-1847-nla.obj-885993015.txt
Weekly dispatch.,nla.obj-885993031,Collection No. 6 (7 August 1847),8,weekly-dispatch-collection-no-6-7-august-1847-nla.obj-885993031.txt
Weekly dispatch.,nla.obj-885993053,Collection No. 7 (14 August 1847),8,weekly-dispatch-collection-no-7-14-august-1847-nla.obj-885993053.txt
Weekly dispatch.,nla.obj-885993077,Collection No. 8 (21 August 1847),8,weekly-dispatch-collection-no-8-21-august-1847-nla.obj-885993077.txt
Weekly dispatch.,nla.obj-885993090,Collection No. 9 (28 August 1847),8,weekly-dispatch-collection-no-9-28-august-1847-nla.obj-885993090.txt
Weekly dispatch.,nla.obj-885993111,Collection No. 10 (4 September 1847),8,weekly-dispatch-collection-no-10-4-september-1847-nla.obj-885993111.txt
Weekly dispatch.,nla.obj-885993133,Collection No. 11 (11 September 1847),8,weekly-dispatch-collection-no-11-11-september-1847-nla.obj-885993133.txt
Weekly dispatch.,nla.obj-885993154,Collection No. 12 (18 September 1847),10,weekly-dispatch-collection-no-12-18-september-1847-nla.obj-885993154.txt
Weekly dispatch.,nla.obj-885993179,Collection No. 13 (25 September 1847),8,weekly-dispatch-collection-no-13-25-september-1847-nla.obj-885993179.txt
