title,id,details,pages,text_file
Election funding and financial disclosure report,nla.obj-1827110109,"Collection Elections 1984, PP no. 231 of 1986",34,election-funding-and-financial-disclosure-report-collection-elections-1984-pp-no-231-of-1986-nla.obj-1827110109.txt
Election funding and financial disclosure report,nla.obj-2021952321,"Collection Election 1987, PP no. 228 of 1988",66,election-funding-and-financial-disclosure-report-collection-election-1987-pp-no-228-of-1988-nla.obj-2021952321.txt
Election funding and financial disclosure report,nla.obj-1941213216,"Collection Elections 1990, PP no. 150 of 1991",80,election-funding-and-financial-disclosure-report-collection-elections-1990-pp-no-150-of-1991-nla.obj-1941213216.txt
Election funding and financial disclosure report,nla.obj-2510746348,"Collection Elections 1993, PP no. 144 of 1995",160,election-funding-and-financial-disclosure-report-collection-elections-1993-pp-no-144-of-1995-nla.obj-2510746348.txt
Election funding and financial disclosure report,nla.obj-2498419309,"Collection Election 1996, PP no. 35 of 1998",56,election-funding-and-financial-disclosure-report-collection-election-1996-pp-no-35-of-1998-nla.obj-2498419309.txt
Election funding and financial disclosure report,nla.obj-1613434657,"Collection Election 1998, PP no. 118 of 2000",66,election-funding-and-financial-disclosure-report-collection-election-1998-pp-no-118-of-2000-nla.obj-1613434657.txt
Election funding and financial disclosure report,nla.obj-930129897,"Collection Election 2001, PP no. 93 of 2005",34,election-funding-and-financial-disclosure-report-collection-election-2001-pp-no-93-of-2005-nla.obj-930129897.txt
Election funding and financial disclosure report,nla.obj-2177363803,"Collection Election 2004, PP no. 237 of 2005",64,election-funding-and-financial-disclosure-report-collection-election-2004-pp-no-237-of-2005-nla.obj-2177363803.txt
Election funding and financial disclosure report,nla.obj-2312921722,"Collection Election 2007, PP no. 15 of 2010",46,election-funding-and-financial-disclosure-report-collection-election-2007-pp-no-15-of-2010-nla.obj-2312921722.txt
Election funding and financial disclosure report,nla.obj-799113414,Collection PP no. 406 of 2011,80,election-funding-and-financial-disclosure-report-collection-pp-no-406-of-2011-nla.obj-799113414.txt
