title,id,details,pages,text_file
Reports to the Senate on departmental estimates.,nla.obj-2772538520,"Collection 1970/1971, PP no. 251 of 1970",102,reports-to-the-senate-on-departmental-estimates-collection-1970-1971-pp-no-251-of-1970-nla.obj-2772538520.txt
Reports to the Senate on departmental estimates.,nla.obj-2772361693,"Collection 1971/1972, PP no. 220 of 1971",128,reports-to-the-senate-on-departmental-estimates-collection-1971-1972-pp-no-220-of-1971-nla.obj-2772361693.txt
Reports to the Senate on departmental estimates.,nla.obj-2579191803,"Collection 1972/1973, PP no. 221 of 1972",140,reports-to-the-senate-on-departmental-estimates-collection-1972-1973-pp-no-221-of-1972-nla.obj-2579191803.txt
Reports to the Senate on departmental estimates.,nla.obj-1745807696,"Collection 1973/1974, PP no. 288 of 1973",170,reports-to-the-senate-on-departmental-estimates-collection-1973-1974-pp-no-288-of-1973-nla.obj-1745807696.txt
Reports to the Senate on departmental estimates.,nla.obj-1745494998,"Collection 1974/1975, PP no. 194 of 1974",272,reports-to-the-senate-on-departmental-estimates-collection-1974-1975-pp-no-194-of-1974-nla.obj-1745494998.txt
Reports to the Senate on departmental estimates.,nla.obj-1928182061,"Collection 1975/1976, PP no. 216 of 1975",274,reports-to-the-senate-on-departmental-estimates-collection-1975-1976-pp-no-216-of-1975-nla.obj-1928182061.txt
Reports to the Senate on departmental estimates.,nla.obj-1457890541,"Collection 1976/1977, PP no. 304 of 1976",356,reports-to-the-senate-on-departmental-estimates-collection-1976-1977-pp-no-304-of-1976-nla.obj-1457890541.txt
Reports to the Senate on departmental estimates.,nla.obj-2720248997,"Collection 1977/1978, PP no. 221 of 1977",112,reports-to-the-senate-on-departmental-estimates-collection-1977-1978-pp-no-221-of-1977-nla.obj-2720248997.txt
Reports to the Senate on departmental estimates.,nla.obj-1363917883,"Collection 1978/1979, PP no. 301 of 1978",128,reports-to-the-senate-on-departmental-estimates-collection-1978-1979-pp-no-301-of-1978-nla.obj-1363917883.txt
Reports to the Senate on departmental estimates.,nla.obj-2657502900,"Collection 1979/1980, PP no. 221 of 1979",106,reports-to-the-senate-on-departmental-estimates-collection-1979-1980-pp-no-221-of-1979-nla.obj-2657502900.txt
Reports to the Senate on departmental estimates.,nla.obj-1360677656,"Collection 1980/1981, PP no. 231 of 1980",104,reports-to-the-senate-on-departmental-estimates-collection-1980-1981-pp-no-231-of-1980-nla.obj-1360677656.txt
Reports to the Senate on departmental estimates.,nla.obj-2498365517,"Collection 1981/1982, PP no. 263 of 1981",128,reports-to-the-senate-on-departmental-estimates-collection-1981-1982-pp-no-263-of-1981-nla.obj-2498365517.txt
Reports to the Senate on departmental estimates.,nla.obj-840877303,"Collection 1982/1983, PP no. 320 of 1982",144,reports-to-the-senate-on-departmental-estimates-collection-1982-1983-pp-no-320-of-1982-nla.obj-840877303.txt
Reports to the Senate on departmental estimates.,nla.obj-1341866630,"Collection 1983/1984, PP no. 114 of 1983",108,reports-to-the-senate-on-departmental-estimates-collection-1983-1984-pp-no-114-of-1983-nla.obj-1341866630.txt
Reports to the Senate on departmental estimates.,nla.obj-1827085145,"Collection 1984/1985, PP no. 318 of 1984",154,reports-to-the-senate-on-departmental-estimates-collection-1984-1985-pp-no-318-of-1984-nla.obj-1827085145.txt
Reports to the Senate on departmental estimates.,nla.obj-2141199113,"Collection 1985/1986, PP no. 509 of 1985",228,reports-to-the-senate-on-departmental-estimates-collection-1985-1986-pp-no-509-of-1985-nla.obj-2141199113.txt
Reports to the Senate on departmental estimates.,nla.obj-1940414180,"Collection 1986/1987, PP no. 444 of 1986",326,reports-to-the-senate-on-departmental-estimates-collection-1986-1987-pp-no-444-of-1986-nla.obj-1940414180.txt
Reports to the Senate on departmental estimates.,nla.obj-2064176987,"Collection 1987/1988, PP no. 216 of 1987",272,reports-to-the-senate-on-departmental-estimates-collection-1987-1988-pp-no-216-of-1987-nla.obj-2064176987.txt
Reports to the Senate on departmental estimates.,nla.obj-2021874019,"Collection 1988/1989, PP no. 400 of 1988",316,reports-to-the-senate-on-departmental-estimates-collection-1988-1989-pp-no-400-of-1988-nla.obj-2021874019.txt
Reports to the Senate on departmental estimates.,nla.obj-1745466889,"Collection 1989/1990, PP no. 476 of 1989",330,reports-to-the-senate-on-departmental-estimates-collection-1989-1990-pp-no-476-of-1989-nla.obj-1745466889.txt
Reports to the Senate on departmental estimates.,nla.obj-1941231731,"Collection 1990/1991, PP no. 447 of 1990",368,reports-to-the-senate-on-departmental-estimates-collection-1990-1991-pp-no-447-of-1990-nla.obj-1941231731.txt
Reports to the Senate on departmental estimates.,nla.obj-1460550749,"Collection 1991/1992, PP no. 474 of 1991",500,reports-to-the-senate-on-departmental-estimates-collection-1991-1992-pp-no-474-of-1991-nla.obj-1460550749.txt
Reports to the Senate on departmental estimates.,nla.obj-2141185945,"Collection 1992/1993, PP no. 539 of 1992",624,reports-to-the-senate-on-departmental-estimates-collection-1992-1993-pp-no-539-of-1992-nla.obj-2141185945.txt
Reports to the Senate on departmental estimates.,nla.obj-1681828974,"Collection 1993/1994, PP no. 456 of 1993",280,reports-to-the-senate-on-departmental-estimates-collection-1993-1994-pp-no-456-of-1993-nla.obj-1681828974.txt
Reports to the Senate on departmental estimates.,nla.obj-2013203965,"Collection 1994/1995, PP no. 469 of 1994",222,reports-to-the-senate-on-departmental-estimates-collection-1994-1995-pp-no-469-of-1994-nla.obj-2013203965.txt
