title,id,details,pages,text_file
Noodzakelijke blik op de geschiedenis van Java,nla.obj-287747516,issue,287,
Noodzakelijke blik op de geschiedenis van Java,nla.obj-289314551,Collection Vol I,16,noodzakelijke-blik-op-de-geschiedenis-van-java-collection-vol-i-nla.obj-289314551.txt
Noodzakelijke blik op de geschiedenis van Java,nla.obj-289316977,Collection Vol II,30,noodzakelijke-blik-op-de-geschiedenis-van-java-collection-vol-ii-nla.obj-289316977.txt
Noodzakelijke blik op de geschiedenis van Java,nla.obj-289322265,Collection Vol. IV,48,noodzakelijke-blik-op-de-geschiedenis-van-java-collection-vol-iv-nla.obj-289322265.txt
Noodzakelijke blik op de geschiedenis van Java,nla.obj-289322878,Collection Vol. V,52,noodzakelijke-blik-op-de-geschiedenis-van-java-collection-vol-v-nla.obj-289322878.txt
Noodzakelijke blik op de geschiedenis van Java,nla.obj-289329633,Collection Vol. VI,52,noodzakelijke-blik-op-de-geschiedenis-van-java-collection-vol-vi-nla.obj-289329633.txt
Noodzakelijke blik op de geschiedenis van Java,nla.obj-289340796,Collection Vol. VII,46,noodzakelijke-blik-op-de-geschiedenis-van-java-collection-vol-vii-nla.obj-289340796.txt
Noodzakelijke blik op de geschiedenis van Java,nla.obj-289344141,Collection Vol. VIII,46,noodzakelijke-blik-op-de-geschiedenis-van-java-collection-vol-viii-nla.obj-289344141.txt
