title,id,details,pages,text_file
"The radical reformer, or People's advocate.",nla.obj-2930903444,"Collection No. 1, Vol. 1",8,the-radical-reformer-or-people-s-advocate-collection-no-1-vol-1-nla.obj-2930903444.txt
"The radical reformer, or People's advocate.",nla.obj-2930903466,"Collection No. 2, Vol. 1",8,the-radical-reformer-or-people-s-advocate-collection-no-2-vol-1-nla.obj-2930903466.txt
"The radical reformer, or People's advocate.",nla.obj-2930903489,"Collection No. 3, Vo.l 1",8,the-radical-reformer-or-people-s-advocate-collection-no-3-vo-l-1-nla.obj-2930903489.txt
"The radical reformer, or People's advocate.",nla.obj-2930903509,"Collection No. 4, Vol. 1",8,the-radical-reformer-or-people-s-advocate-collection-no-4-vol-1-nla.obj-2930903509.txt
"The radical reformer, or People's advocate.",nla.obj-2930903523,"Collection No. 5, Vol. 1",8,the-radical-reformer-or-people-s-advocate-collection-no-5-vol-1-nla.obj-2930903523.txt
"The radical reformer, or People's advocate.",nla.obj-2930903546,"Collection No. 6, Vol. 1",8,the-radical-reformer-or-people-s-advocate-collection-no-6-vol-1-nla.obj-2930903546.txt
"The radical reformer, or People's advocate.",nla.obj-2930903567,"Collection No. 7, Vol. 1",8,the-radical-reformer-or-people-s-advocate-collection-no-7-vol-1-nla.obj-2930903567.txt
"The radical reformer, or People's advocate.",nla.obj-2930903580,"Collection No. 8, Vol. 1",8,the-radical-reformer-or-people-s-advocate-collection-no-8-vol-1-nla.obj-2930903580.txt
"The radical reformer, or People's advocate.",nla.obj-2930903601,"Collection No. 9, Vol. 1",8,the-radical-reformer-or-people-s-advocate-collection-no-9-vol-1-nla.obj-2930903601.txt
"The radical reformer, or People's advocate.",nla.obj-2930903625,"Collection No. 10, Vol. 1",8,the-radical-reformer-or-people-s-advocate-collection-no-10-vol-1-nla.obj-2930903625.txt
