title,id,details,pages,text_file
The Australian Lutheran almanac for the year .,nla.obj-3029207809,Collection  (1919),152,the-australian-lutheran-almanac-for-the-year-collection-1919-nla.obj-3029207809.txt
The Australian Lutheran almanac for the year .,nla.obj-3029208593,Collection  (1920),152,the-australian-lutheran-almanac-for-the-year-collection-1920-nla.obj-3029208593.txt
The Australian Lutheran almanac for the year .,nla.obj-3029225655,Collection  (1921),152,the-australian-lutheran-almanac-for-the-year-collection-1921-nla.obj-3029225655.txt
The Australian Lutheran almanac for the year .,nla.obj-3029237115,Collection  (1922),152,the-australian-lutheran-almanac-for-the-year-collection-1922-nla.obj-3029237115.txt
The Australian Lutheran almanac for the year .,nla.obj-3030340864,Collection  (1923),152,the-australian-lutheran-almanac-for-the-year-collection-1923-nla.obj-3030340864.txt
The Australian Lutheran almanac for the year .,nla.obj-3013962949,Collection (1924),154,the-australian-lutheran-almanac-for-the-year-collection-1924-nla.obj-3013962949.txt
The Australian Lutheran almanac for the year .,nla.obj-3046759433,Collection  (1925),140,the-australian-lutheran-almanac-for-the-year-collection-1925-nla.obj-3046759433.txt
The Australian Lutheran almanac for the year .,nla.obj-3013986787,Collection (1926),172,the-australian-lutheran-almanac-for-the-year-collection-1926-nla.obj-3013986787.txt
The Australian Lutheran almanac for the year .,nla.obj-3046780320,Collection  (1927),162,the-australian-lutheran-almanac-for-the-year-collection-1927-nla.obj-3046780320.txt
The Australian Lutheran almanac for the year .,nla.obj-3014038081,Collection (1928),180,the-australian-lutheran-almanac-for-the-year-collection-1928-nla.obj-3014038081.txt
The Australian Lutheran almanac for the year .,nla.obj-3014064858,Collection (1929),172,the-australian-lutheran-almanac-for-the-year-collection-1929-nla.obj-3014064858.txt
The Australian Lutheran almanac for the year .,nla.obj-3014374219,Collection (1930),176,the-australian-lutheran-almanac-for-the-year-collection-1930-nla.obj-3014374219.txt
The Australian Lutheran almanac for the year .,nla.obj-3015798325,Collection (1931),166,the-australian-lutheran-almanac-for-the-year-collection-1931-nla.obj-3015798325.txt
The Australian Lutheran almanac for the year .,nla.obj-3015048056,Collection (1932),132,the-australian-lutheran-almanac-for-the-year-collection-1932-nla.obj-3015048056.txt
The Australian Lutheran almanac for the year .,nla.obj-3015072574,Collection (1933),140,the-australian-lutheran-almanac-for-the-year-collection-1933-nla.obj-3015072574.txt
The Australian Lutheran almanac for the year .,nla.obj-3046851228,Collection  (1934),140,the-australian-lutheran-almanac-for-the-year-collection-1934-nla.obj-3046851228.txt
The Australian Lutheran almanac for the year .,nla.obj-3046877657,Collection  (1935),146,the-australian-lutheran-almanac-for-the-year-collection-1935-nla.obj-3046877657.txt
The Australian Lutheran almanac for the year .,nla.obj-3015095540,Collection (1936),152,the-australian-lutheran-almanac-for-the-year-collection-1936-nla.obj-3015095540.txt
The Australian Lutheran almanac for the year .,nla.obj-3046918521,Collection  (1938),160,the-australian-lutheran-almanac-for-the-year-collection-1938-nla.obj-3046918521.txt
The Australian Lutheran almanac for the year .,nla.obj-3015139626,Collection (1939),156,the-australian-lutheran-almanac-for-the-year-collection-1939-nla.obj-3015139626.txt
The Australian Lutheran almanac for the year .,nla.obj-3015162467,Collection (1940),154,the-australian-lutheran-almanac-for-the-year-collection-1940-nla.obj-3015162467.txt
The Australian Lutheran almanac for the year .,nla.obj-3015182613,Collection (1941),148,the-australian-lutheran-almanac-for-the-year-collection-1941-nla.obj-3015182613.txt
The Australian Lutheran almanac for the year .,nla.obj-3015201996,Collection (1942),132,the-australian-lutheran-almanac-for-the-year-collection-1942-nla.obj-3015201996.txt
The Australian Lutheran almanac for the year .,nla.obj-3015223080,Collection (1943),120,the-australian-lutheran-almanac-for-the-year-collection-1943-nla.obj-3015223080.txt
The Australian Lutheran almanac for the year .,nla.obj-3015235888,Collection (1944),66,the-australian-lutheran-almanac-for-the-year-collection-1944-nla.obj-3015235888.txt
The Australian Lutheran almanac for the year .,nla.obj-3002664346,Collection (1945),80,the-australian-lutheran-almanac-for-the-year-collection-1945-nla.obj-3002664346.txt
