title,id,details,pages,text_file
Report,nla.obj-1745820406,"Collection 1983, PP no. 333 of 1983",66,report-collection-1983-pp-no-333-of-1983-nla.obj-1745820406.txt
Report,nla.obj-2141201645,"Collection 1984/1985, PP no. 52 of 1985",54,report-collection-1984-1985-pp-no-52-of-1985-nla.obj-2141201645.txt
Report,nla.obj-2177282845,"Collection 1983/1984, PP no. 21 of 1985",60,report-collection-1983-1984-pp-no-21-of-1985-nla.obj-2177282845.txt
Report,nla.obj-1665759287,"Collection 1985/1986, PP no. 357 of 1986",92,report-collection-1985-1986-pp-no-357-of-1986-nla.obj-1665759287.txt
Report,nla.obj-2064148642,"Collection 1986/1987, PP no. 269 of 1987",84,report-collection-1986-1987-pp-no-269-of-1987-nla.obj-2064148642.txt
Report,nla.obj-2021931696,"Collection 1987/1988, PP no. 297 of 1988",108,report-collection-1987-1988-pp-no-297-of-1988-nla.obj-2021931696.txt
Report,nla.obj-1616173427,"Collection 1988/1989, PP no. 331 of 1989",122,report-collection-1988-1989-pp-no-331-of-1989-nla.obj-1616173427.txt
Report,nla.obj-1186381339,"Collection 1989/1990, PP no. 321 of 1990",118,report-collection-1989-1990-pp-no-321-of-1990-nla.obj-1186381339.txt
Report,nla.obj-1827352001,"Collection 1990/1991, PP no. 356 of 1991",86,report-collection-1990-1991-pp-no-356-of-1991-nla.obj-1827352001.txt
Report,nla.obj-2141190722,"Collection 1991/1992, PP no. 311 of 1992",100,report-collection-1991-1992-pp-no-311-of-1992-nla.obj-2141190722.txt
Report,nla.obj-1827279181,"Collection 1992/1993, PP no. 175 of 1993",92,report-collection-1992-1993-pp-no-175-of-1993-nla.obj-1827279181.txt
