title,id,details,pages,text_file
Current notes on international affairs.,nla.obj-895577183,Collection Vol. 1 No. 1 (15 April 1936),19,current-notes-on-international-affairs-collection-vol-1-no-1-15-april-1936-nla.obj-895577183.txt
Current notes on international affairs.,nla.obj-895577208,Collection Vol. 1 No. 2 (1 May 1936),27,current-notes-on-international-affairs-collection-vol-1-no-2-1-may-1936-nla.obj-895577208.txt
Current notes on international affairs.,nla.obj-895577224,Collection Vol. 1 No. 3 (15 May 1936),27,current-notes-on-international-affairs-collection-vol-1-no-3-15-may-1936-nla.obj-895577224.txt
Current notes on international affairs.,nla.obj-895577243,Collection Vol. 1 No. 4 (1 June 1936),26,current-notes-on-international-affairs-collection-vol-1-no-4-1-june-1936-nla.obj-895577243.txt
Current notes on international affairs.,nla.obj-895577262,Collection Vol. 1 No. 5 (15 June 1936),27,current-notes-on-international-affairs-collection-vol-1-no-5-15-june-1936-nla.obj-895577262.txt
Current notes on international affairs.,nla.obj-895577281,Collection Vol. 1 No. 6 (1 July 1936),28,current-notes-on-international-affairs-collection-vol-1-no-6-1-july-1936-nla.obj-895577281.txt
Current notes on international affairs.,nla.obj-895577306,Collection Vol. 1 No. 7 (15 July 1936),27,current-notes-on-international-affairs-collection-vol-1-no-7-15-july-1936-nla.obj-895577306.txt
Current notes on international affairs.,nla.obj-895577322,Collection Vol. 1 No. 8 (31 July 1936),29,current-notes-on-international-affairs-collection-vol-1-no-8-31-july-1936-nla.obj-895577322.txt
Current notes on international affairs.,nla.obj-895577340,Collection Vol. 1 No. 9 (14 August 1936),28,current-notes-on-international-affairs-collection-vol-1-no-9-14-august-1936-nla.obj-895577340.txt
Current notes on international affairs.,nla.obj-895577365,Collection Vol. 1 No. 10 (1 September 1936),36,current-notes-on-international-affairs-collection-vol-1-no-10-1-september-1936-nla.obj-895577365.txt
Current notes on international affairs.,nla.obj-895577387,Collection Vol. 1 No. 11 (15 September 1936),36,current-notes-on-international-affairs-collection-vol-1-no-11-15-september-1936-nla.obj-895577387.txt
Current notes on international affairs.,nla.obj-895577404,Collection Vol. 1 No. 12 (1 October 1936),35,current-notes-on-international-affairs-collection-vol-1-no-12-1-october-1936-nla.obj-895577404.txt
Current notes on international affairs.,nla.obj-895577420,"Collection Index to Vol. 1 (April to October, 1936)",6,current-notes-on-international-affairs-collection-index-to-vol-1-april-to-october-1936-nla.obj-895577420.txt
Current notes on international affairs.,nla.obj-892766762,Collection Vol. 2 No. 1 (15 October 1936),36,current-notes-on-international-affairs-collection-vol-2-no-1-15-october-1936-nla.obj-892766762.txt
Current notes on international affairs.,nla.obj-892766828,Collection Vol. 2 No. 2 (1 November 1936),36,current-notes-on-international-affairs-collection-vol-2-no-2-1-november-1936-nla.obj-892766828.txt
Current notes on international affairs.,nla.obj-892766866,Collection Vol. 2 No. 3 (16 November 1936),36,current-notes-on-international-affairs-collection-vol-2-no-3-16-november-1936-nla.obj-892766866.txt
Current notes on international affairs.,nla.obj-892766889,Collection Vol. 2 No. 4 (1 December 1936),40,current-notes-on-international-affairs-collection-vol-2-no-4-1-december-1936-nla.obj-892766889.txt
Current notes on international affairs.,nla.obj-892766959,Collection Vol. 2 No. 5 (15 December 1936),32,current-notes-on-international-affairs-collection-vol-2-no-5-15-december-1936-nla.obj-892766959.txt
Current notes on international affairs.,nla.obj-892767030,Collection Vol. 2 No. 6 (15 January 1937),30,current-notes-on-international-affairs-collection-vol-2-no-6-15-january-1937-nla.obj-892767030.txt
Current notes on international affairs.,nla.obj-892767074,Collection Vol. 2 No. 7 (1 February 1937),34,current-notes-on-international-affairs-collection-vol-2-no-7-1-february-1937-nla.obj-892767074.txt
Current notes on international affairs.,nla.obj-892767096,Collection Vol. 2 No. 8 (15 February 1937),30,current-notes-on-international-affairs-collection-vol-2-no-8-15-february-1937-nla.obj-892767096.txt
Current notes on international affairs.,nla.obj-892841946,Collection Vol. 2 No. 9 (1 March 1937),36,current-notes-on-international-affairs-collection-vol-2-no-9-1-march-1937-nla.obj-892841946.txt
Current notes on international affairs.,nla.obj-892842029,Collection Vol. 2 No. 10 (15 March 1937),34,current-notes-on-international-affairs-collection-vol-2-no-10-15-march-1937-nla.obj-892842029.txt
Current notes on international affairs.,nla.obj-892842227,Collection Vol. 2 No. 11 (1 April 1937),34,current-notes-on-international-affairs-collection-vol-2-no-11-1-april-1937-nla.obj-892842227.txt
Current notes on international affairs.,nla.obj-892842288,Collection Vol. 2 No. 12 (15 April 1937),34,current-notes-on-international-affairs-collection-vol-2-no-12-15-april-1937-nla.obj-892842288.txt
Current notes on international affairs.,nla.obj-892842359,Collection Vol. 2 No. 13 (1 May 1937),38,current-notes-on-international-affairs-collection-vol-2-no-13-1-may-1937-nla.obj-892842359.txt
Current notes on international affairs.,nla.obj-892842431,Collection Vol. 2 No. 14 (15 May 1937),32,current-notes-on-international-affairs-collection-vol-2-no-14-15-may-1937-nla.obj-892842431.txt
Current notes on international affairs.,nla.obj-892842551,Collection Vol. 2 No. 15 (1 June 1937),42,current-notes-on-international-affairs-collection-vol-2-no-15-1-june-1937-nla.obj-892842551.txt
Current notes on international affairs.,nla.obj-892842765,Collection Vol. 2 No. 16 (15 June 1937),32,current-notes-on-international-affairs-collection-vol-2-no-16-15-june-1937-nla.obj-892842765.txt
Current notes on international affairs.,nla.obj-892842804,"Collection Index to Vol. 2 (October, 1936 to June, 1937)",14,current-notes-on-international-affairs-collection-index-to-vol-2-october-1936-to-june-193-nla.obj-892842804.txt
Current notes on international affairs.,nla.obj-888675899,Collection Vol. 3 No. 1 (1 July 1937),42,current-notes-on-international-affairs-collection-vol-3-no-1-1-july-1937-nla.obj-888675899.txt
Current notes on international affairs.,nla.obj-889691499,Collection Vol. 3 No. 2 (15 July 1937),40,current-notes-on-international-affairs-collection-vol-3-no-2-15-july-1937-nla.obj-889691499.txt
Current notes on international affairs.,nla.obj-889691628,Collection Vol. 3 No. 3 (1 August 1937),38,current-notes-on-international-affairs-collection-vol-3-no-3-1-august-1937-nla.obj-889691628.txt
Current notes on international affairs.,nla.obj-889691716,Collection Vol. 3 No. 4 (15 August 1937),36,current-notes-on-international-affairs-collection-vol-3-no-4-15-august-1937-nla.obj-889691716.txt
Current notes on international affairs.,nla.obj-889691814,Collection Vol. 3 No. 5 (1 September 1937),44,current-notes-on-international-affairs-collection-vol-3-no-5-1-september-1937-nla.obj-889691814.txt
