title,id,details,pages,text_file
Costs shifting : who pays for litigation,nla.obj-1607903771,"Collection PP no. 333 of 1995, ALRC no. 75",264,costs-shifting-who-pays-for-litigation-collection-pp-no-333-of-1995-alrc-no-75-nla.obj-1607903771.txt
For the sake of the kids : complex contact cases and the Family Court,nla.obj-2510756643,"Collection PP no. 128 of 1995, ALRC no. 73",186,for-the-sake-of-the-kids-complex-contact-cases-and-collection-pp-no-128-of-1995-alrc-no-73-nla.obj-2510756643.txt
Designs,nla.obj-2510757146,"Collection PP no. 180 of 1995, ALRC no. 74",488,designs-collection-pp-no-180-of-1995-alrc-no-74-nla.obj-2510757146.txt
The coming of age : new aged care legislation for the Commonwealth : review of legislation administered by Department of Human Services and Health,nla.obj-2510758374,"Collection PP no. 60 of 1995, ALRC no. 72",338,the-coming-of-age-new-aged-care-legislation-for-th-collection-pp-no-60-of-1995-alrc-no-72-nla.obj-2510758374.txt
Open government : a review of the federal Freedom of Information Act 1982,nla.obj-1343922306,"Collection PP no. 46 of 1996, ALRC no. 77",272,open-government-a-review-of-the-federal-freedom-of-collection-pp-no-46-of-1996-alrc-no-77-nla.obj-1343922306.txt
Beyond the door-keeper : standing to sue for public remedies,nla.obj-1343922851,"Collection PP no. 54 of 1996, ALRC no. 78",124,beyond-the-door-keeper-standing-to-sue-for-public--collection-pp-no-54-of-1996-alrc-no-78-nla.obj-1343922851.txt
Integrity : but not by trust alone - AFP & NCA complaints and disciplinary systems,nla.obj-2177468713,"Collection PP no. 411 of 1996, ALRC no. 82",456,integrity-but-not-by-trust-alone-afp-nca-complaint-collection-pp-no-411-of-1996-alrc-no-82-nla.obj-2177468713.txt
Making rights count : services for people with a disability : new disability services legislation for the Commonwealth,nla.obj-2177476375,"Collection PP no. 156 of 1996, ALRC no. 79",382,making-rights-count-services-for-people-with-a-dis-collection-pp-no-156-of-1996-alrc-no-79-nla.obj-2177476375.txt
Legal risk in international transactions.,nla.obj-2177477185,"Collection PP no. 157 of 1996, ALRC no. 80",310,legal-risk-in-international-transactions-collection-pp-no-157-of-1996-alrc-no-80-nla.obj-2177477185.txt
Seen and heard : priority for children in the legal process,nla.obj-2312904207,"Collection PP no. 387 of 1997, ALRC no. 84",778,seen-and-heard-priority-for-children-in-the-legal--collection-pp-no-387-of-1997-alrc-no-84-nla.obj-2312904207.txt
Australia's federal record : a review of Archives Act 1983,nla.obj-2013183952,"Collection PP no. 397 of 1998, ALRC no. 85",432,australia-s-federal-record-a-review-of-archives-ac-collection-pp-no-397-of-1998-alrc-no-85-nla.obj-2013183952.txt
Confiscation that counts : a review of the Proceeds of Crime Act 1987,nla.obj-2221002505,"Collection PP no. 153 of 1999, ALRC no. 87",438,confiscation-that-counts-a-review-of-the-proceeds--collection-pp-no-153-of-1999-alrc-no-87-nla.obj-2221002505.txt
Managing justice : a review of the federal civil justice system,nla.obj-2510758923,"Collection PP no. 54 of 2000, ALRC no. 89",756,managing-justice-a-review-of-the-federal-civil-jus-collection-pp-no-54-of-2000-alrc-no-89-nla.obj-2510758923.txt
Review of the Marine Insurance Act 1909 : report,nla.obj-1607641981,"Collection PP no. 90 of 2001, ALRC no. 91",428,review-of-the-marine-insurance-act-1909-report-collection-pp-no-90-of-2001-alrc-no-91-nla.obj-1607641981.txt
"The judicial power of the Commonwealth, report : a review of the Judiciary Act 1903 and related legislation",nla.obj-1607924779,"Collection PP no. 78 of 2002, ALRC no. 92",754,the-judicial-power-of-the-commonwealth-report-a-re-collection-pp-no-78-of-2002-alrc-no-92-nla.obj-1607924779.txt
Keeping secrets : the protection of classified and security sensitive information : report,nla.obj-897092055,"Collection PP no. 130 of 2004, ALRC no. 98",578,keeping-secrets-the-protection-of-classified-and-s-collection-pp-no-130-of-2004-alrc-no-98-nla.obj-897092055.txt
Genes and ingenuity : gene patenting and human health report,nla.obj-922761639,"Collection PP no. 317 of 2004, ALRC no. 99",688,genes-and-ingenuity-gene-patenting-and-human-healt-collection-pp-no-317-of-2004-alrc-no-99-nla.obj-922761639.txt
Uniform evidence law : report,nla.obj-897093380,"Collection PP no. 10 of 2006, ALRC no. 102",792,uniform-evidence-law-report-collection-pp-no-10-of-2006-alrc-no-102-nla.obj-897093380.txt
"Same crime, same time : sentencing of federal offenders",nla.obj-1043074382,"Collection PP no. 152 of 2006, ALRC no. 103",932,same-crime-same-time-sentencing-of-federal-offende-collection-pp-no-152-of-2006-alrc-no-103-nla.obj-1043074382.txt
Fighting words : a review of sedition laws in Australia,nla.obj-1043075572,"Collection PP no. 176 of 2006, ALRC no. 104",318,fighting-words-a-review-of-sedition-laws-in-austra-collection-pp-no-176-of-2006-alrc-no-104-nla.obj-1043075572.txt
For your information : Australian privacy law and practice ; report,nla.obj-1052402487,"Collection PP no. 314 of 2008, ALRC no. 108; Vol. 1",840,for-your-information-australian-privacy-law-and-pr-collection-pp-no-314-of-2008-alrc-no-108-vol-1-nla.obj-1052402487.txt
For your information : Australian privacy law and practice ; report,nla.obj-1052404100,"Collection PP no. 315 of 2008, ALRC no. 108; Vol. 2",878,for-your-information-australian-privacy-law-and-pr-collection-pp-no-315-of-2008-alrc-no-108-vol-2-nla.obj-1052404100.txt
For your information : Australian privacy law and practice ; report,nla.obj-1052406824,"Collection PP no. 316 of 2008, ALRC no. 108; Vol. 3",1004,for-your-information-australian-privacy-law-and-pr-collection-pp-no-316-of-2008-alrc-no-108-vol-3-nla.obj-1052406824.txt
Privilege in perspective : report : client legal privilege in federal investigations,nla.obj-1063607942,"Collection PP no. 46 of 2008, ALRC no. 107",570,privilege-in-perspective-report-client-legal-privi-collection-pp-no-46-of-2008-alrc-no-107-nla.obj-1063607942.txt
Secrecy laws and open government in Australia : report,nla.obj-1052415114,"Collection PP no. 61 of 2010, ALRC no. 112",642,secrecy-laws-and-open-government-in-australia-repo-collection-pp-no-61-of-2010-alrc-no-112-nla.obj-1052415114.txt
Making inquiries : a new statutory framework : report,nla.obj-1063594318,"Collection PP no. 44 of 2010, ALRC no. 111",628,making-inquiries-a-new-statutory-framework-report-collection-pp-no-44-of-2010-alrc-no-111-nla.obj-1063594318.txt
Family violence : a national legal response : final report,nla.obj-2177334474,"Collection PP no. 355 of 2010, ALRC no. 114; Vol. 1",668,family-violence-a-national-legal-response-final-re-collection-pp-no-355-of-2010-alrc-no-114-vol-1-nla.obj-2177334474.txt
Family violence : a national legal response : final report,nla.obj-2177336623,"Collection PP no. 356 of 2010, ALRC no. 114; Vol. 2",900,family-violence-a-national-legal-response-final-re-collection-pp-no-356-of-2010-alrc-no-114-vol-2-nla.obj-2177336623.txt
Managing discovery : discovery of documents in federal courts : final report,nla.obj-782087359,"Collection PP no. 121 of 2011, ALRC no. 115; Final report",390,managing-discovery-discovery-of-documents-in-feder-collection-pp-no-121-of-2011-alrc-no-115-final-rep-nla.obj-782087359.txt
Managing discovery : discovery of documents in federal courts : final report,nla.obj-782087376,"Collection PP no. 122 of 2011, ALRC no. 115; Summary report",30,managing-discovery-discovery-of-documents-in-feder-collection-pp-no-122-of-2011-alrc-no-115-summary-r-nla.obj-782087376.txt
Classification - content regulation and convergent media : summary report,nla.obj-763045446,"Collection PP no. 76 of 2012, ALRC no. 118; Summary report",42,classification-content-regulation-and-convergent-m-collection-pp-no-76-of-2012-alrc-no-118-summary-re-nla.obj-763045446.txt
Family violence and Commonwealth laws : improving legal frameworks : final report,nla.obj-790883389,"Collection PP no. 11 of 2012, ALRC no. 117",586,family-violence-and-commonwealth-laws-improving-le-collection-pp-no-11-of-2012-alrc-no-117-nla.obj-790883389.txt
Family violence and Commonwealth laws : improving legal frameworks : summary report,nla.obj-790883621,"Collection PP no. 12 of 2012, ALRC no. 117; Summary report",48,family-violence-and-commonwealth-laws-improving-le-collection-pp-no-12-of-2012-alrc-no-117-summary-re-nla.obj-790883621.txt
Classification - content regulation and convergent media : final report,nla.obj-890071661,"Collection PP no. 75 of 2012, ALRC no. 118; Final report",408,classification-content-regulation-and-convergent-m-collection-pp-no-75-of-2012-alrc-no-118-final-repo-nla.obj-890071661.txt
Annual report ,nla.obj-744083992,issue,18,
Essentially yours : the protection of human genetic information in Australia,nla.obj-882162834,issue,2,
