title,id,details,pages,text_file
Papua : annual report for the year ending 30th June ...,nla.obj-163903696,"Collection Issue For the year ending 30th June, 1907",149,papua-annual-report-for-the-year-ending-30th-june-collection-issue-for-the-year-ending-30th-june-190-nla.obj-163903696.txt
Papua : annual report for the year ending 30th June ...,nla.obj-158284369,"Collection Issue 1st July, 1907 to 30th June, 1908",144,papua-annual-report-for-the-year-ending-30th-june-collection-issue-1st-july-1907-to-30th-june-1908-nla.obj-158284369.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2771853211,"Collection 1906/1907, PP no. 160 of 1908",150,papua-annual-report-for-the-year-ending-30th-june-collection-1906-1907-pp-no-160-of-1908-nla.obj-2771853211.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2772545715,"Collection 1907/1908, PP no. 39 of 1908",144,papua-annual-report-for-the-year-ending-30th-june-collection-1907-1908-pp-no-39-of-1908-nla.obj-2772545715.txt
Papua : annual report for the year ending 30th June ...,nla.obj-158298678,"Collection Issue 1st July, 1908 to 30th June, 1909",160,papua-annual-report-for-the-year-ending-30th-june-collection-issue-1st-july-1908-to-30th-june-1909-nla.obj-158298678.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2772412109,"Collection 1908/1909, PP no. 76 of 1909",158,papua-annual-report-for-the-year-ending-30th-june-collection-1908-1909-pp-no-76-of-1909-nla.obj-2772412109.txt
Papua : annual report for the year ending 30th June ...,nla.obj-158312564,"Collection Issue 1st July, 1909 to 30th June, 1910",174,papua-annual-report-for-the-year-ending-30th-june-collection-issue-1st-july-1909-to-30th-june-1910-nla.obj-158312564.txt
Papua : annual report for the year ending 30th June ...,nla.obj-163939808,"Collection Issue for the year ended 30th June, 1911.",255,papua-annual-report-for-the-year-ending-30th-june-collection-issue-for-the-year-ended-30th-june-1911-nla.obj-163939808.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2772405608,"Collection 1910/1911, PP no. 67 of 1911",226,papua-annual-report-for-the-year-ending-30th-june-collection-1910-1911-pp-no-67-of-1911-nla.obj-2772405608.txt
Papua : annual report for the year ending 30th June ...,nla.obj-158343362,"Collection Issue 1st July, 1911 to 30th June, 1912",228,papua-annual-report-for-the-year-ending-30th-june-collection-issue-1st-july-1911-to-30th-june-1912-nla.obj-158343362.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2357984842,"Collection 1911/1912, PP no. 87 of 1912",224,papua-annual-report-for-the-year-ending-30th-june-collection-1911-1912-pp-no-87-of-1912-nla.obj-2357984842.txt
Papua : annual report for the year ending 30th June ...,nla.obj-163602106,"Collection Issue 1st July 1912 to 30th June, 1913",192,papua-annual-report-for-the-year-ending-30th-june-collection-issue-1st-july-1912-to-30th-june-1913-nla.obj-163602106.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2771763833,"Collection 1912/1913, PP no. 76 of 1913",192,papua-annual-report-for-the-year-ending-30th-june-collection-1912-1913-pp-no-76-of-1913-nla.obj-2771763833.txt
Papua : annual report for the year ending 30th June ...,nla.obj-164108480,Collection Issue For the year 1913-14,205,papua-annual-report-for-the-year-ending-30th-june-collection-issue-for-the-year-1913-14-nla.obj-164108480.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2723289691,"Collection 1913/1914, PP no. 40 of 1914",206,papua-annual-report-for-the-year-ending-30th-june-collection-1913-1914-pp-no-40-of-1914-nla.obj-2723289691.txt
Papua : annual report for the year ending 30th June ...,nla.obj-164165580,Collection Issue for the year 1914-15,212,papua-annual-report-for-the-year-ending-30th-june-collection-issue-for-the-year-1914-15-nla.obj-164165580.txt
Papua : annual report for the year ending 30th June ...,nla.obj-165374439,Collection Issue for the year 1915-16,42,papua-annual-report-for-the-year-ending-30th-june-collection-issue-for-the-year-1915-16-nla.obj-165374439.txt
Papua : annual report for the year ending 30th June ...,nla.obj-165161331,Collection Issue For the year 1916-17,85,papua-annual-report-for-the-year-ending-30th-june-collection-issue-for-the-year-1916-17-nla.obj-165161331.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2656718489,"Collection 1914/1915, PP no. 4 of 1917",202,papua-annual-report-for-the-year-ending-30th-june-collection-1914-1915-pp-no-4-of-1917-nla.obj-2656718489.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2656718630,"Collection 1915/1916, PP no. 5 of 1917",42,papua-annual-report-for-the-year-ending-30th-june-collection-1915-1916-pp-no-5-of-1917-nla.obj-2656718630.txt
Papua : annual report for the year ending 30th June ...,nla.obj-163709137,"Collection Issue 1st July, 1917 to 30th June, 1918",91,papua-annual-report-for-the-year-ending-30th-june-collection-issue-1st-july-1917-to-30th-june-1918-nla.obj-163709137.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2656719317,"Collection 1916/1917, PP no. 32 of 1918",82,papua-annual-report-for-the-year-ending-30th-june-collection-1916-1917-pp-no-32-of-1918-nla.obj-2656719317.txt
Papua : annual report for the year ending 30th June ...,nla.obj-163720851,"Collection Issue 1st July, 1918 to 30th June, 1919",120,papua-annual-report-for-the-year-ending-30th-june-collection-issue-1st-july-1918-to-30th-june-1919-nla.obj-163720851.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2656720619,"Collection 1917/1918, PP no. 130 of 1919",108,papua-annual-report-for-the-year-ending-30th-june-collection-1917-1918-pp-no-130-of-1919-nla.obj-2656720619.txt
Papua : annual report for the year ending 30th June ...,nla.obj-163758545,"Collection Issue 1st July, 1919 to 30th June, 1920",128,papua-annual-report-for-the-year-ending-30th-june-collection-issue-1st-july-1919-to-30th-june-1920-nla.obj-163758545.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2769288503,"Collection 1918/1919, PP no. 25 of 1920",120,papua-annual-report-for-the-year-ending-30th-june-collection-1918-1919-pp-no-25-of-1920-nla.obj-2769288503.txt
Papua : annual report for the year ending 30th June ...,nla.obj-165341564,Collection Issue for the year 1920-21,147,papua-annual-report-for-the-year-ending-30th-june-collection-issue-for-the-year-1920-21-nla.obj-165341564.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2769288847,"Collection 1919/1920, PP no. 97 of 1921",128,papua-annual-report-for-the-year-ending-30th-june-collection-1919-1920-pp-no-97-of-1921-nla.obj-2769288847.txt
Papua : annual report for the year ending 30th June ...,nla.obj-163760092,"Collection Issue 1st July, 1921 to 30th June, 1922",182,papua-annual-report-for-the-year-ending-30th-june-collection-issue-1st-july-1921-to-30th-june-1922-nla.obj-163760092.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2610273818,"Collection 1920/1921, PP no. 49 of 1922",148,papua-annual-report-for-the-year-ending-30th-june-collection-1920-1921-pp-no-49-of-1922-nla.obj-2610273818.txt
Papua : annual report for the year ending 30th June ...,nla.obj-2723238354,"Collection 1921/1922, PP no. 17 of 1923",180,papua-annual-report-for-the-year-ending-30th-june-collection-1921-1922-pp-no-17-of-1923-nla.obj-2723238354.txt
