title,id,details,pages,text_file
The Sydney quarterly magazine.,nla.obj-3070606007,Collection  (October 1883),108,the-sydney-quarterly-magazine-collection-october-1883-nla.obj-3070606007.txt
The Sydney quarterly magazine.,nla.obj-3070615371,Collection (January 1884),110,the-sydney-quarterly-magazine-collection-january-1884-nla.obj-3070615371.txt
The Sydney quarterly magazine.,nla.obj-3070615989,Collection (April 1884),96,the-sydney-quarterly-magazine-collection-april-1884-nla.obj-3070615989.txt
The Sydney quarterly magazine.,nla.obj-3070616442,Collection (July 1884),101,the-sydney-quarterly-magazine-collection-july-1884-nla.obj-3070616442.txt
The Sydney quarterly magazine.,nla.obj-3070621238,Collection (February 1885),94,the-sydney-quarterly-magazine-collection-february-1885-nla.obj-3070621238.txt
The Sydney quarterly magazine.,nla.obj-3070621251,Collection (June 1885),84,the-sydney-quarterly-magazine-collection-june-1885-nla.obj-3070621251.txt
The Sydney quarterly magazine.,nla.obj-3070621272,Collection (September 1885),83,the-sydney-quarterly-magazine-collection-september-1885-nla.obj-3070621272.txt
The Sydney quarterly magazine.,nla.obj-3070621295,Collection (December 1885),85,the-sydney-quarterly-magazine-collection-december-1885-nla.obj-3070621295.txt
The Sydney quarterly magazine.,nla.obj-3070622744,Collection (March 1886),86,the-sydney-quarterly-magazine-collection-march-1886-nla.obj-3070622744.txt
The Sydney quarterly magazine.,nla.obj-3070622824,Collection (June 1886),82,the-sydney-quarterly-magazine-collection-june-1886-nla.obj-3070622824.txt
The Sydney quarterly magazine.,nla.obj-3070622914,Collection (September 1886),90,the-sydney-quarterly-magazine-collection-september-1886-nla.obj-3070622914.txt
The Sydney quarterly magazine.,nla.obj-3070622938,Collection (December 1886),88,the-sydney-quarterly-magazine-collection-december-1886-nla.obj-3070622938.txt
The Sydney quarterly magazine.,nla.obj-3070654001,Collection (March 1887),102,the-sydney-quarterly-magazine-collection-march-1887-nla.obj-3070654001.txt
The Sydney quarterly magazine.,nla.obj-3070654473,Collection (June 1887),98,the-sydney-quarterly-magazine-collection-june-1887-nla.obj-3070654473.txt
The Sydney quarterly magazine.,nla.obj-3070654823,Collection (September 1887),108,the-sydney-quarterly-magazine-collection-september-1887-nla.obj-3070654823.txt
The Sydney quarterly magazine.,nla.obj-3070655175,Collection (December 1887),102,the-sydney-quarterly-magazine-collection-december-1887-nla.obj-3070655175.txt
The Sydney quarterly magazine.,nla.obj-3066677693,Collection (March 1888),100,the-sydney-quarterly-magazine-collection-march-1888-nla.obj-3066677693.txt
The Sydney quarterly magazine.,nla.obj-3066678045,Collection (June 1888),100,the-sydney-quarterly-magazine-collection-june-1888-nla.obj-3066678045.txt
The Sydney quarterly magazine.,nla.obj-3066678528,Collection (December 1888),102,the-sydney-quarterly-magazine-collection-december-1888-nla.obj-3066678528.txt
The Sydney quarterly magazine.,nla.obj-3066569116,Collection (March 1889),98,the-sydney-quarterly-magazine-collection-march-1889-nla.obj-3066569116.txt
The Sydney quarterly magazine.,nla.obj-3066569134,Collection (June 1889),96,the-sydney-quarterly-magazine-collection-june-1889-nla.obj-3066569134.txt
The Sydney quarterly magazine.,nla.obj-3066569150,Collection (September 1889),94,the-sydney-quarterly-magazine-collection-september-1889-nla.obj-3066569150.txt
The Sydney quarterly magazine.,nla.obj-3066569175,Collection (December 1889),83,the-sydney-quarterly-magazine-collection-december-1889-nla.obj-3066569175.txt
The Sydney quarterly magazine.,nla.obj-3066569984,Collection (March 1890),88,the-sydney-quarterly-magazine-collection-march-1890-nla.obj-3066569984.txt
The Sydney quarterly magazine.,nla.obj-3066570000,Collection (June 1890),88,the-sydney-quarterly-magazine-collection-june-1890-nla.obj-3066570000.txt
The Sydney quarterly magazine.,nla.obj-3066570021,Collection (September 1890),86,the-sydney-quarterly-magazine-collection-september-1890-nla.obj-3066570021.txt
The Sydney quarterly magazine.,nla.obj-3066570045,Collection (December 1890),87,the-sydney-quarterly-magazine-collection-december-1890-nla.obj-3066570045.txt
The Sydney quarterly magazine.,nla.obj-3066591844,Collection (March 1891),86,the-sydney-quarterly-magazine-collection-march-1891-nla.obj-3066591844.txt
The Sydney quarterly magazine.,nla.obj-3066592325,Collection (June 1891),88,the-sydney-quarterly-magazine-collection-june-1891-nla.obj-3066592325.txt
The Sydney quarterly magazine.,nla.obj-3066592603,Collection (September 1891),86,the-sydney-quarterly-magazine-collection-september-1891-nla.obj-3066592603.txt
The Sydney quarterly magazine.,nla.obj-3066592819,Collection (December 1891),84,the-sydney-quarterly-magazine-collection-december-1891-nla.obj-3066592819.txt
The Sydney quarterly magazine.,nla.obj-3066612714,Collection (March 1892),84,the-sydney-quarterly-magazine-collection-march-1892-nla.obj-3066612714.txt
The Sydney quarterly magazine.,nla.obj-3066613166,Collection (June 1892),86,the-sydney-quarterly-magazine-collection-june-1892-nla.obj-3066613166.txt
The Sydney quarterly magazine.,nla.obj-3066613604,Collection (September 1892),86,the-sydney-quarterly-magazine-collection-september-1892-nla.obj-3066613604.txt
The Sydney quarterly magazine.,nla.obj-3066613943,Collection (December 1892),88,the-sydney-quarterly-magazine-collection-december-1892-nla.obj-3066613943.txt
