title,id,details,pages,text_file
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-2021958854,"Collection 1988, PP no. 241 of 1988",230,australia-s-health-the-biennial-report-of-the-aust-collection-1988-pp-no-241-of-1988-nla.obj-2021958854.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-1941243479,"Collection 1990, PP no. 393 of 1990",300,australia-s-health-the-biennial-report-of-the-aust-collection-1990-pp-no-393-of-1990-nla.obj-1941243479.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-2064386813,"Collection 1992, PP no. 232 of 1992",444,australia-s-health-the-biennial-report-of-the-aust-collection-1992-pp-no-232-of-1992-nla.obj-2064386813.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-1665771369,"Collection 1994, PP no. 138 of 1994",338,australia-s-health-the-biennial-report-of-the-aust-collection-1994-pp-no-138-of-1994-nla.obj-1665771369.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-2177571741,"Collection 1996, PP no. 75 of 1996",306,australia-s-health-the-biennial-report-of-the-aust-collection-1996-pp-no-75-of-1996-nla.obj-2177571741.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-1460532819,"Collection 1998, PP no. 124 of 1998",352,australia-s-health-the-biennial-report-of-the-aust-collection-1998-pp-no-124-of-1998-nla.obj-1460532819.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-1616111678,"Collection 2000, PP no. 146 of 2000",494,australia-s-health-the-biennial-report-of-the-aust-collection-2000-pp-no-146-of-2000-nla.obj-1616111678.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-2203672377,"Collection 2002, PP no. 358 of 2002",496,australia-s-health-the-biennial-report-of-the-aust-collection-2002-pp-no-358-of-2002-nla.obj-2203672377.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-901529539,"Collection 2004, PP no. 129 of 2004",546,australia-s-health-the-biennial-report-of-the-aust-collection-2004-pp-no-129-of-2004-nla.obj-901529539.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-1100742322,"Collection 2006, PP no. 124 of 2006",534,australia-s-health-the-biennial-report-of-the-aust-collection-2006-pp-no-124-of-2006-nla.obj-1100742322.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-1029100886,"Collection 2008, PP no. 284 of 2008",628,australia-s-health-the-biennial-report-of-the-aust-collection-2008-pp-no-284-of-2008-nla.obj-1029100886.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-2324101315,"Collection 2010, PP no. 154 of 2010",582,australia-s-health-the-biennial-report-of-the-aust-collection-2010-pp-no-154-of-2010-nla.obj-2324101315.txt
Australia's health : the ... biennial report of the Australian Institute of Health.,nla.obj-799113136,Collection PP no. 151 of 2012,644,australia-s-health-the-biennial-report-of-the-aust-collection-pp-no-151-of-2012-nla.obj-799113136.txt
