title,id,details,pages,text_file
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-1665735730,"Collection 1993, PP no. 483 of 1994",182,states-grants-primary-and-secondary-education-assi-collection-1993-pp-no-483-of-1994-nla.obj-1665735730.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-2141199312,"Collection 1994, PP no. 368 of 1995",150,states-grants-primary-and-secondary-education-assi-collection-1994-pp-no-368-of-1995-nla.obj-2141199312.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-2324098124,"Collection 1995, PP no. 346 of 1996",148,states-grants-primary-and-secondary-education-assi-collection-1995-pp-no-346-of-1996-nla.obj-2324098124.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-1186374182,"Collection 1996, PP no. 26 of 1998",96,states-grants-primary-and-secondary-education-assi-collection-1996-pp-no-26-of-1998-nla.obj-1186374182.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-1835987518,"Collection 1997, PP no. 25 of 1999",96,states-grants-primary-and-secondary-education-assi-collection-1997-pp-no-25-of-1999-nla.obj-1835987518.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-1615569509,"Collection 1999, PP no. 396 of 2000",30,states-grants-primary-and-secondary-education-assi-collection-1999-pp-no-396-of-2000-nla.obj-1615569509.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-2312921873,"Collection 1998, PP no. 24 of 2000",30,states-grants-primary-and-secondary-education-assi-collection-1998-pp-no-24-of-2000-nla.obj-2312921873.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-971379277,"Collection 2001, PP no. 621 of 2002",28,states-grants-primary-and-secondary-education-assi-collection-2001-pp-no-621-of-2002-nla.obj-971379277.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-2203680239,"Collection 2000, PP no. 231 of 2002",30,states-grants-primary-and-secondary-education-assi-collection-2000-pp-no-231-of-2002-nla.obj-2203680239.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-897092275,"Collection 2002, PP no. 429 of 2003",64,states-grants-primary-and-secondary-education-assi-collection-2002-pp-no-429-of-2003-nla.obj-897092275.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-930130011,"Collection 2003, PP no. 96 of 2005",126,states-grants-primary-and-secondary-education-assi-collection-2003-pp-no-96-of-2005-nla.obj-930130011.txt
States Grants (Primary and Secondary Education Assistance) Act ... : financial assistance granted to each state in respect of ...,nla.obj-990166325,"Collection 2004, PP no. 398 of 2005",124,states-grants-primary-and-secondary-education-assi-collection-2004-pp-no-398-of-2005-nla.obj-990166325.txt
