title,id,details,pages,text_file
The Australian magazine.,nla.obj-641509962,Collection Vol. 1 No. 1 (30 March 1899),84,the-australian-magazine-collection-vol-1-no-1-30-march-1899-nla.obj-641509962.txt
The Australian magazine.,nla.obj-641509981,Collection Vol. 1 No. 2 (29 April 1899),86,the-australian-magazine-collection-vol-1-no-2-29-april-1899-nla.obj-641509981.txt
The Australian magazine.,nla.obj-641510000,Collection Vol. 1 No. 3 (30 May 1899),84,the-australian-magazine-collection-vol-1-no-3-30-may-1899-nla.obj-641510000.txt
The Australian magazine.,nla.obj-641510021,Collection Vol. 1 No. 4 (6 July 1899),84,the-australian-magazine-collection-vol-1-no-4-6-july-1899-nla.obj-641510021.txt
The Australian magazine.,nla.obj-641510045,Collection Vol. 1 No. 5 (17 August 1899),92,the-australian-magazine-collection-vol-1-no-5-17-august-1899-nla.obj-641510045.txt
The Australian magazine.,nla.obj-641510068,Collection Vol. 1 No. 6 (18 September 1899),116,the-australian-magazine-collection-vol-1-no-6-18-september-1899-nla.obj-641510068.txt
