title,id,details,pages,text_file
Reports to the Senate on departmental additional estimates,nla.obj-2772361079,"Collection 1970/1971, PP no. 69 of 1971",64,reports-to-the-senate-on-departmental-additional-e-collection-1970-1971-pp-no-69-of-1971-nla.obj-2772361079.txt
Reports to the Senate on departmental additional estimates,nla.obj-2579192163,"Collection 1971/1972, PP no. 36 of 1972",88,reports-to-the-senate-on-departmental-additional-e-collection-1971-1972-pp-no-36-of-1972-nla.obj-2579192163.txt
Reports to the Senate on departmental additional estimates,nla.obj-1745807415,"Collection 1972/1973, PP no. 95 of 1973",100,reports-to-the-senate-on-departmental-additional-e-collection-1972-1973-pp-no-95-of-1973-nla.obj-1745807415.txt
Reports to the Senate on departmental additional estimates,nla.obj-1928181667,"Collection 1974/1975, PP no. 40 of 1975",130,reports-to-the-senate-on-departmental-additional-e-collection-1974-1975-pp-no-40-of-1975-nla.obj-1928181667.txt
Reports to the Senate on departmental additional estimates,nla.obj-1457890002,"Collection 1975/1976, PP no. 125 of 1976",156,reports-to-the-senate-on-departmental-additional-e-collection-1975-1976-pp-no-125-of-1976-nla.obj-1457890002.txt
Reports to the Senate on departmental additional estimates,nla.obj-1363931410,"Collection 1976/1977, PP no. 84 of 1977",318,reports-to-the-senate-on-departmental-additional-e-collection-1976-1977-pp-no-84-of-1977-nla.obj-1363931410.txt
Reports to the Senate on departmental additional estimates,nla.obj-2610274881,"Collection 1977/1978, PP no. 19 of 1978",90,reports-to-the-senate-on-departmental-additional-e-collection-1977-1978-pp-no-19-of-1978-nla.obj-2610274881.txt
Reports to the Senate on departmental additional estimates,nla.obj-2721012875,"Collection 1978/1979, PP no. 74 of 1979",84,reports-to-the-senate-on-departmental-additional-e-collection-1978-1979-pp-no-74-of-1979-nla.obj-2721012875.txt
Reports to the Senate on departmental additional estimates,nla.obj-2064255949,"Collection 1979/1980, PP no. 86 of 1980",106,reports-to-the-senate-on-departmental-additional-e-collection-1979-1980-pp-no-86-of-1980-nla.obj-2064255949.txt
Reports to the Senate on departmental additional estimates,nla.obj-1464670503,"Collection 1980/1981, PP no. 97 of 1981",128,reports-to-the-senate-on-departmental-additional-e-collection-1980-1981-pp-no-97-of-1981-nla.obj-1464670503.txt
Reports to the Senate on departmental additional estimates,nla.obj-2498368835,"Collection 1981/1982, PP no. 92 of 1982",124,reports-to-the-senate-on-departmental-additional-e-collection-1981-1982-pp-no-92-of-1982-nla.obj-2498368835.txt
Reports to the Senate on departmental additional estimates,nla.obj-2141197270,"Collection 1982/1983, PP no. 46 of 1983",86,reports-to-the-senate-on-departmental-additional-e-collection-1982-1983-pp-no-46-of-1983-nla.obj-2141197270.txt
Reports to the Senate on departmental additional estimates,nla.obj-1665752155,"Collection 1983/1984, PP no. 154 of 1984",54,reports-to-the-senate-on-departmental-additional-e-collection-1983-1984-pp-no-154-of-1984-nla.obj-1665752155.txt
Reports to the Senate on departmental additional estimates,nla.obj-2141199137,"Collection 1984/1985, PP no. 510 of 1985",148,reports-to-the-senate-on-departmental-additional-e-collection-1984-1985-pp-no-510-of-1985-nla.obj-2141199137.txt
Reports to the Senate on departmental additional estimates,nla.obj-2657521497,"Collection 1985/1986, PP no. 178 of 1986",184,reports-to-the-senate-on-departmental-additional-e-collection-1985-1986-pp-no-178-of-1986-nla.obj-2657521497.txt
Reports to the Senate on departmental additional estimates,nla.obj-2064196604,"Collection 1986/1987, PP no. 164 of 1987",272,reports-to-the-senate-on-departmental-additional-e-collection-1986-1987-pp-no-164-of-1987-nla.obj-2064196604.txt
Reports to the Senate on departmental additional estimates,nla.obj-2021872251,"Collection 1987/1988, PP no. 399 of 1988",212,reports-to-the-senate-on-departmental-additional-e-collection-1987-1988-pp-no-399-of-1988-nla.obj-2021872251.txt
Reports to the Senate on departmental additional estimates,nla.obj-1745464891,"Collection 1988/1989, PP no. 475 of 1989",220,reports-to-the-senate-on-departmental-additional-e-collection-1988-1989-pp-no-475-of-1989-nla.obj-1745464891.txt
Reports to the Senate on departmental additional estimates,nla.obj-1941229707,"Collection 1989/1990, PP no. 437 of 1990",206,reports-to-the-senate-on-departmental-additional-e-collection-1989-1990-pp-no-437-of-1990-nla.obj-1941229707.txt
Reports to the Senate on departmental additional estimates,nla.obj-1460548323,"Collection 1990/1991, PP no. 472 of 1991",314,reports-to-the-senate-on-departmental-additional-e-collection-1990-1991-pp-no-472-of-1991-nla.obj-1460548323.txt
Reports to the Senate on departmental additional estimates,nla.obj-2062422060,"Collection 1991/1992, PP no. 244 of 1992",372,reports-to-the-senate-on-departmental-additional-e-collection-1991-1992-pp-no-244-of-1992-nla.obj-2062422060.txt
Reports to the Senate on departmental additional estimates,nla.obj-2141184929,"Collection 1992/1993, PP no. 87 of 1993",284,reports-to-the-senate-on-departmental-additional-e-collection-1992-1993-pp-no-87-of-1993-nla.obj-2141184929.txt
Reports to the Senate on departmental additional estimates,nla.obj-1665752923,"Collection 1993/1994, PP no. 315 of 1994",194,reports-to-the-senate-on-departmental-additional-e-collection-1993-1994-pp-no-315-of-1994-nla.obj-1665752923.txt
