title,id,details,pages,text_file
Budget strategy and outlook.,nla.obj-2177300470,"Collection Budget paper no.1 (1997/1998), PP no. 71 of 1997",370,budget-strategy-and-outlook-collection-budget-paper-no-1-1997-1998-pp-no-71-of-nla.obj-2177300470.txt
Budget strategy and outlook.,nla.obj-1665731111,"Collection Budget paper no.1 (1998/1999), PP no. 72 of 1998",366,budget-strategy-and-outlook-collection-budget-paper-no-1-1998-1999-pp-no-72-of-nla.obj-1665731111.txt
Budget strategy and outlook.,nla.obj-1460520153,"Collection Budget paper no.1 (1999/2000), PP no. 89 of 1999",334,budget-strategy-and-outlook-collection-budget-paper-no-1-1999-2000-pp-no-89-of-nla.obj-1460520153.txt
Budget strategy and outlook.,nla.obj-1466902245,"Collection Budget paper no.1 (2000/2001), PP no. 88 of 2000",346,budget-strategy-and-outlook-collection-budget-paper-no-1-2000-2001-pp-no-88-of-nla.obj-1466902245.txt
Budget strategy and outlook.,nla.obj-2141194730,"Collection Budget paper 2001/2002, PP no. 67 of 2001",364,budget-strategy-and-outlook-collection-budget-paper-2001-2002-pp-no-67-of-2001-nla.obj-2141194730.txt
Budget strategy and outlook.,nla.obj-2203675438,"Collection Budget paper no.1 (2002/2003), PP no. 258 of 2002",386,budget-strategy-and-outlook-collection-budget-paper-no-1-2002-2003-pp-no-258-o-nla.obj-2203675438.txt
Budget strategy and outlook.,nla.obj-2203656109,"Collection Budget paper no.1 (2003/2004), PP no. 65 of 2003",396,budget-strategy-and-outlook-collection-budget-paper-no-1-2003-2004-pp-no-65-of-nla.obj-2203656109.txt
Budget strategy and outlook.,nla.obj-1047179319,"Collection Budget paper no.1 (2004/2005), PP no. 101 of 2004",340,budget-strategy-and-outlook-collection-budget-paper-no-1-2004-2005-pp-no-101-o-nla.obj-1047179319.txt
Budget strategy and outlook.,nla.obj-2177329562,"Collection Budget paper no.1 (2005/2006), PP no. 106 of 2005",340,budget-strategy-and-outlook-collection-budget-paper-no-1-2005-2006-pp-no-106-o-nla.obj-2177329562.txt
Budget strategy and outlook.,nla.obj-1108184380,"Collection Budget paper no.1 (2006/2007), PP no. 90 of 2006",340,budget-strategy-and-outlook-collection-budget-paper-no-1-2006-2007-pp-no-90-of-nla.obj-1108184380.txt
Budget strategy and outlook.,nla.obj-990194317,"Collection Budget paper no.1 (2007/2008), PP no. 72 of 2007",356,budget-strategy-and-outlook-collection-budget-paper-no-1-2007-2008-pp-no-72-of-nla.obj-990194317.txt
Budget paper.,nla.obj-906358810,"Collection no. 1 (2008/2009), PP no. 254 of 2008",354,budget-paper-collection-no-1-2008-2009-pp-no-254-of-2008-nla.obj-906358810.txt
Budget strategy and outlook.,nla.obj-2324101830,"Collection Budget paper no. 1 (2009/2010), PP no. 79 of 2009",368,budget-strategy-and-outlook-collection-budget-paper-no-1-2009-2010-pp-no-79-of-nla.obj-2324101830.txt
Budget strategy and outlook.,nla.obj-2187669185,"Collection Budget paper no. 1 (2010/2011), PP no. 105 of 2010",360,budget-strategy-and-outlook-collection-budget-paper-no-1-2010-2011-pp-no-105-o-nla.obj-2187669185.txt
Budget paper.,nla.obj-793217373,"Collection PP no. 95 of 2011, no. 1 (2011/2012)",384,budget-paper-collection-pp-no-95-of-2011-no-1-2011-2012-nla.obj-793217373.txt
Budget paper.,nla.obj-796410897,"Collection PP no. 106 of 2012, no. 1 (2012/2013)",370,budget-paper-collection-pp-no-106-of-2012-no-1-2012-2013-nla.obj-796410897.txt
