title,id,details,pages,text_file
Mezamashi chinbun.,nla.obj-285066134,"Collection No. 1 (Sept. 3, 1885)",16,mezamashi-chinbun-collection-no-1-sept-3-1885-nla.obj-285066134.txt
Mezamashi chinbun.,nla.obj-285098000,"Collection No. 2 (Sept. 11, 1885)",16,mezamashi-chinbun-collection-no-2-sept-11-1885-nla.obj-285098000.txt
Mezamashi chinbun.,nla.obj-285213264,"Collection No. 4 (Oct. 14, 1885)",16,mezamashi-chinbun-collection-no-4-oct-14-1885-nla.obj-285213264.txt
Mezamashi chinbun.,nla.obj-285220391,"Collection No. 5 (Oct. 29, 1885)",16,mezamashi-chinbun-collection-no-5-oct-29-1885-nla.obj-285220391.txt
Mezamashi chinbun.,nla.obj-285225404,"Collection No. 6 (Nov. 19, 1885)",16,mezamashi-chinbun-collection-no-6-nov-19-1885-nla.obj-285225404.txt
Mezamashi chinbun.,nla.obj-285116575,"Collection No. 3 (Sept. 30, 1885)",16,mezamashi-chinbun-collection-no-3-sept-30-1885-nla.obj-285116575.txt
Mezamashi chinbun.,nla.obj-285230154,"Collection No. 7 (Dec. 4, 1885)",21,mezamashi-chinbun-collection-no-7-dec-4-1885-nla.obj-285230154.txt
Mezamashi chinbun.,nla.obj-285233576,"Collection No. 8 (Dec. 19, 1885)",16,mezamashi-chinbun-collection-no-8-dec-19-1885-nla.obj-285233576.txt
Mezamashi chinbun.,nla.obj-285267423,Collection No. 9 (Dec. 29 1885),26,mezamashi-chinbun-collection-no-9-dec-29-1885-nla.obj-285267423.txt
Mezamashi chinbun.,nla.obj-285271201,"Collection No. 10 (Jan. 12, 1886)",18,mezamashi-chinbun-collection-no-10-jan-12-1886-nla.obj-285271201.txt
Mezamashi chinbun.,nla.obj-285278415,"Collection No. 11 (Jan. 31, 1886)",16,mezamashi-chinbun-collection-no-11-jan-31-1886-nla.obj-285278415.txt
Mezamashi chinbun.,nla.obj-285283300,"Collection No.12 (Feb. 1, 1886)",26,mezamashi-chinbun-collection-no-12-feb-1-1886-nla.obj-285283300.txt
Mezamashi chinbun.,nla.obj-285288547,"Collection No. 13 (Feb. 7, 1886)",20,mezamashi-chinbun-collection-no-13-feb-7-1886-nla.obj-285288547.txt
Mezamashi chinbun.,nla.obj-285291352,"Collection No. 14 (Feb. 27, 1886)",20,mezamashi-chinbun-collection-no-14-feb-27-1886-nla.obj-285291352.txt
