title,id,details,pages,text_file
Report and determination,nla.obj-1360687468,"Collection Aug. (1975), PP no. 212 of 1975",24,report-and-determination-collection-aug-1975-pp-no-212-of-1975-nla.obj-1360687468.txt
Report and determination,nla.obj-1745487059,"Collection Determination 1976/5, PP no. 222 of 1976",6,report-and-determination-collection-determination-1976-5-pp-no-222-of-1976-nla.obj-1745487059.txt
Report and determination,nla.obj-1745488611,"Collection Determination 1976/6, PP no. 220 of 1976",26,report-and-determination-collection-determination-1976-6-pp-no-220-of-1976-nla.obj-1745488611.txt
Report and determination,nla.obj-1745489878,"Collection Report 1976/1, PP no. 221 of 1976",4,report-and-determination-collection-report-1976-1-pp-no-221-of-1976-nla.obj-1745489878.txt
Report and determination,nla.obj-1745491824,"Collection Statement 1976, PP no. 219 of 1976",144,report-and-determination-collection-statement-1976-pp-no-219-of-1976-nla.obj-1745491824.txt
Report and determination,nla.obj-2657479000,"Collection Determinations (1977/7-1977/20, Reports (1977/1-1977/2), Statement, PP no. 169 of 1977",200,report-and-determination-collection-determinations-1977-7-1977-20-reports-1-nla.obj-2657479000.txt
Report and determination,nla.obj-2587283234,"Collection Determinations (1978/6-1978-10), Reports (1978/1-1978/2), Statement, PP no. 244 of 1978",212,report-and-determination-collection-determinations-1978-6-1978-10-reports-1-nla.obj-2587283234.txt
Report and determination,nla.obj-1745474766,"Collection Determinations (1979/6-1979/11), Reports (1979/1-1979/2), Statement, PP no. 195 of 1979",220,report-and-determination-collection-determinations-1979-6-1979-11-reports-1-nla.obj-1745474766.txt
Report and determination,nla.obj-1928180841,"Collection Determinations (1980/4-1980/9), reports (1980/1-1980/2), Statement, PP no. 208 of 1980",228,report-and-determination-collection-determinations-1980-4-1980-9-reports-19-nla.obj-1928180841.txt
Report and determination,nla.obj-1615501231,"Collection Determinations (1981/8-1981/14), Reports (1981/1-1981/2), Statement, PP no. 165 of 1981",240,report-and-determination-collection-determinations-1981-8-1981-14-reports-1-nla.obj-1615501231.txt
Report and determination,nla.obj-2498368178,"Collection Determinations (1982/6-1982/12), Reports (1982/2-1982/3), Statement, PP no. 186 of 1982",270,report-and-determination-collection-determinations-1982-6-1982-12-reports-1-nla.obj-2498368178.txt
Report and determination,nla.obj-1186307471,"Collection Determinations (1984/13-1984/20), Reports (1984/4-1984/6), Statement, PP no. 191 of 1984",302,report-and-determination-collection-determinations-1984-13-1984-20-reports--nla.obj-1186307471.txt
Report and determination,nla.obj-1363867022,"Collection Determinations (1984/5-1984/11), Reports (1984/1-1984/3), Statement, PP no. 107 of 1984",66,report-and-determination-collection-determinations-1984-5-1984-11-reports-1-nla.obj-1363867022.txt
Report and determination,nla.obj-1745832992,"Collection Determinations (1983/7-1983/14), Reports (1983/1-1983/2), Statement, PP no. 52 of 1984",174,report-and-determination-collection-determinations-1983-7-1983-14-reports-1-nla.obj-1745832992.txt
Report and determination,nla.obj-1615511629,"Collection Determinations (1985/6-1985/15), Reports (1985/1-1985/3), Statement, PP no. 316 of 1985",256,report-and-determination-collection-determinations-1985-6-1985-15-reports-1-nla.obj-1615511629.txt
Report and determination,nla.obj-1827105947,"Collection Determinations (1986/6-1986/15), Reports (1986/1-1986/3), Statement, PP no. 201 of 1986",266,report-and-determination-collection-determinations-1986-6-1986-15-reports-1-nla.obj-1827105947.txt
Report and determination,nla.obj-2064198898,"Collection Determination (1987/7), Reports (1987/1-1987/2), PP no. 166 of 1987",24,report-and-determination-collection-determination-1987-7-reports-1987-1-198-nla.obj-2064198898.txt
